Ticker,TradeDate,TotalReturnPct,SaleDate,Lastname,District,Party
fb,08-27-2014,7.914243602,3-17-2025,Conaway,TX11,republican
v,08-28-2014,6.123951538,3-17-2025,Conaway,TX11,republican
wu,08-29-2014,0.603319977,3-17-2025,Frankel,FL22,democrat
sbh,08-29-2014,0.321736011,3-17-2025,Smith,TX21,republican
ups,09-04-2014,1.170204123,3-17-2025,Boehner,OH08,republican
amzn,09-04-2014,11.421965318,3-17-2025,Conaway,TX11,republican
syf,09-04-2014,2.019455253,3-17-2025,Frankel,FL22,democrat
dis,09-05-2014,1.096987024,3-17-2025,Clark,MA05,democrat
splk,09-05-2014,2.648995441,3-17-2025,Conaway,TX11,republican
m,09-05-2014,0.220604884,3-17-2025,Conaway,TX11,republican
glw,09-10-2014,2.227878211,3-17-2025,Grijalva,AZ03,democrat
pbyi,09-10-2014,0.01248925,3-17-2025,Rahall,WV03,democrat
cma,09-12-2014,1.113583138,3-17-2025,Conaway,TX11,republican
lvs,09-12-2014,0.676898734,3-17-2025,Hanna,NY22,republican
ssys,09-16-2014,0.077579956,3-17-2025,Conaway,TX11,republican
nsc,09-17-2014,2.03712982,3-17-2025,Clark,MA05,democrat
lly,09-17-2014,12.53633743,3-17-2025,Clark,MA05,democrat
dow,09-17-2014,0.694367498,3-17-2025,Clark,MA05,democrat
csco,09-17-2014,2.423809524,3-17-2025,Clark,MA05,democrat
ssys,09-17-2014,0.074854256,3-17-2025,Conaway,TX11,republican
jpm,09-18-2014,3.83692107,3-17-2025,Clark,MA05,democrat
dfs,09-18-2014,2.425064796,3-17-2025,Clark,MA05,democrat
ctl,09-18-2014,0.114758144,3-17-2025,Clark,MA05,democrat
amp,09-18-2014,3.701497217,3-17-2025,Clark,MA05,democrat
pfe,09-18-2014,0.883063125,3-17-2025,Conaway,TX11,republican
emr,09-18-2014,1.686746988,3-17-2025,Dingell,MI12,democrat
dfs,09-19-2014,2.435834609,3-17-2025,Clark,MA05,democrat
ayi,09-19-2014,2.062730037,3-17-2025,DelBene,WA01,democrat
psx,09-19-2014,1.428571429,3-17-2025,Fitzpatrick,PA08,republican
vrsk,09-19-2014,4.519200749,3-17-2025,Smith,TX21,republican
intu,09-22-2014,7.070275959,3-17-2025,Conaway,TX11,republican
jci,09-22-2014,1.860677396,3-17-2025,Frankel,FL22,democrat
slb,09-22-2014,0.392548171,3-17-2025,Whitfield,KY01,republican
incy,09-22-2014,1.428179709,3-17-2025,Whitfield,KY01,republican
cost,09-24-2014,7.45600259,3-17-2025,Conaway,TX11,republican
d,09-24-2014,0.803699897,3-17-2025,Connolly,VA11,democrat
ge,09-24-2014,1.236632391,3-17-2025,Whitfield,KY01,republican
dis,09-25-2014,1.132735324,3-17-2025,Whitfield,KY01,republican
ingr,09-25-2014,1.72252276,3-17-2025,Whitfield,KY01,republican
ge,09-26-2014,1.251105332,3-17-2025,Castor,FL14,democrat
nsc,09-26-2014,2.045548468,3-17-2025,Clark,MA05,democrat
hd,09-26-2014,3.740305903,3-17-2025,Clark,MA05,democrat
dow,09-26-2014,0.701885384,3-17-2025,Clark,MA05,democrat
mo,09-26-2014,1.278105217,3-17-2025,Clark,MA05,democrat
bwa,09-26-2014,0.493252841,3-17-2025,DelBene,WA01,democrat
ge,09-26-2014,1.251105332,3-17-2025,Castor,FL14,democrat
crm,10-01-2014,4.79005817,3-17-2025,Conaway,TX11,republican
vtr,10-02-2014,1.214494876,3-17-2025,Clark,MA05,democrat
jpm,10-02-2014,3.998640381,3-17-2025,Grijalva,AZ03,democrat
dfs,10-03-2014,2.453493753,3-17-2025,Clark,MA05,democrat
gm,10-03-2014,1.452606635,3-17-2025,Conaway,TX11,republican
fb,10-03-2014,7.627066116,3-17-2025,Conaway,TX11,republican
eog,10-06-2014,1.273425176,3-17-2025,Frankel,FL22,democrat
idxx,10-06-2014,6.658308751,3-17-2025,Smith,TX21,republican
bac,10-07-2014,2.467417062,3-17-2025,Lowenthal,CA47,democrat
ll,10-08-2014,0.015040286,3-17-2025,Smith,TX21,republican
spg,10-09-2014,0.945570971,3-17-2025,Clark,MA05,democrat
mo,10-09-2014,1.26266983,3-17-2025,Clark,MA05,democrat
xyl,10-10-2014,3.723076923,3-17-2025,DelBene,WA01,democrat
eog,10-10-2014,1.347990649,3-17-2025,Frankel,FL22,democrat
dis,10-13-2014,1.188892861,3-17-2025,Whitfield,KY01,republican
spg,10-15-2014,0.960954447,3-17-2025,Clark,MA05,democrat
kmb,10-15-2014,1.383153519,3-17-2025,Clark,MA05,democrat
hpq,10-15-2014,1.874412357,3-17-2025,Clark,MA05,democrat
mo,10-15-2014,1.285965298,3-17-2025,Clark,MA05,democrat
hon,10-15-2014,2.428504289,3-17-2025,Fitzpatrick,PA08,republican
wmb,10-15-2014,1.130154898,3-17-2025,ORourke,TX16,democrat
dis,10-15-2014,1.21539961,3-17-2025,Whitfield,KY01,republican
unp,10-16-2014,2.252138806,3-17-2025,Clark,MA05,democrat
txn,10-16-2014,3.982564808,3-17-2025,Clark,MA05,democrat
se,10-16-2014,8.178899083,3-17-2025,Clark,MA05,democrat
hp,10-16-2014,0.286753667,3-17-2025,Clark,MA05,democrat
exas,10-16-2014,1.829931973,3-17-2025,Smith,TX21,republican
ebay,10-16-2014,3.358808933,3-17-2025,Rooney,FL17,republican
fls,10-17-2014,0.732758621,3-17-2025,DelBene,WA01,democrat
bwa,10-17-2014,0.505274645,3-17-2025,DelBene,WA01,democrat
jnj,10-17-2014,1.651367781,3-17-2025,Flores,TX17,republican
intc,10-17-2014,0.819630338,3-17-2025,Flores,TX17,republican
lly,10-17-2014,13.203419623,3-17-2025,Flores,TX17,republican
adp,10-17-2014,3.99766098,3-17-2025,Flores,TX17,republican
drad,10-20-2014,0.01080402,3-17-2025,Brooks,AL05,republican
txn,10-20-2014,3.909029498,3-17-2025,Frankel,FL22,democrat
aapl,10-21-2014,8.367291179,3-17-2025,Gibbs,OH07,republican
htz,10-21-2014,0.099318182,3-17-2025,Hanna,NY22,republican
txn,10-22-2014,3.723723724,3-17-2025,Frankel,FL22,democrat
vrsk,10-22-2014,4.770143351,3-17-2025,Lowenthal,CA47,democrat
coo,10-22-2014,2.010085337,3-17-2025,Lowenthal,CA47,democrat
bwa,10-22-2014,0.49856425,3-17-2025,Lowenthal,CA47,democrat
csx,10-23-2014,2.509043928,3-17-2025,Gibbs,OH07,republican
hes,10-23-2014,1.750425687,3-17-2025,Hanna,NY22,republican
ame,10-24-2014,3.368595363,3-17-2025,Smith,TX21,republican
ups,10-27-2014,1.126943765,3-17-2025,Clark,MA05,democrat
abbv,10-27-2014,3.497272276,3-17-2025,Clark,MA05,democrat
vz,10-28-2014,0.87489992,3-17-2025,Clark,MA05,democrat
intc,10-28-2014,0.762299941,3-17-2025,Clark,MA05,democrat
wba,10-28-2014,0.176766091,3-17-2025,Duckworth,IL08,democrat
aapl,10-29-2014,7.986959762,3-17-2025,Wasserman Schultz,FL23,democrat
aapl,10-29-2014,7.986959762,3-17-2025,Wasserman Schultz,FL23,democrat
bmy,10-31-2014,1.035916824,3-17-2025,Smith,TX21,republican
dis,11-03-2014,1.087776687,3-17-2025,Gibbs,OH07,republican
googl,11-04-2014,5.841191067,3-17-2025,Wasserman Schultz,FL23,democrat
googl,11-04-2014,5.841191067,3-17-2025,Wasserman Schultz,FL23,democrat
utx,11-05-2014,2.029531888,3-17-2025,Frankel,FL22,democrat
htz,11-05-2014,0.104395604,3-17-2025,Pelosi,CA12,democrat
bax,11-05-2014,0.896936656,3-17-2025,Conaway,TX11,republican
htz,11-05-2014,0.104395604,3-17-2025,Pelosi,CA12,democrat
htz,11-06-2014,0.100540665,3-17-2025,Pelosi,CA12,democrat
htz,11-06-2014,0.100540665,3-17-2025,Pelosi,CA12,democrat
chd,11-07-2014,2.996450996,3-17-2025,Clark,MA05,democrat
slb,11-10-2014,0.406246821,3-17-2025,Peters,MI14,democrat
emr,11-10-2014,1.677161726,3-17-2025,Peters,MI14,democrat
mur,11-12-2014,0.473724296,3-17-2025,Rahall,WV03,democrat
pg,11-12-2014,1.884108181,3-17-2025,Slaughter,NY25,democrat
csco,11-13-2014,2.378504673,3-17-2025,Clark,MA05,democrat
mo,11-13-2014,1.184024267,3-17-2025,Clark,MA05,democrat
abbv,11-13-2014,3.324689612,3-17-2025,Clark,MA05,democrat
pgr,11-13-2014,10.279617366,3-17-2025,Rooney,FL17,republican
cir,11-14-2014,0.760869565,3-17-2025,Schneider,IL10,democrat
bmrn,11-14-2014,0.852142426,3-17-2025,Smith,TX21,republican
bax,11-18-2014,0.876236368,3-17-2025,Conaway,TX11,republican
pg,11-18-2014,1.916884594,3-17-2025,Doggett,TX35,democrat
wpc,11-18-2014,0.926499324,3-17-2025,Peters,MI14,democrat
ppg,11-19-2014,1.057248647,3-17-2025,Frankel,FL22,democrat
ben,11-19-2014,0.367592772,3-17-2025,Hanna,NY22,republican
apa,11-19-2014,0.26426093,3-17-2025,Hanna,NY22,republican
vrnt,11-19-2014,0.356849315,3-17-2025,Smith,TX21,republican
intc,11-24-2014,0.709517241,3-17-2025,Clark,MA05,democrat
htz,11-25-2014,0.087312687,3-17-2025,Pelosi,CA12,democrat
htz,11-25-2014,0.087312687,3-17-2025,Pelosi,CA12,democrat
dis,11-28-2014,1.078369906,3-17-2025,Pelosi,CA12,democrat
htz,11-28-2014,0.092870046,3-17-2025,Pelosi,CA12,democrat
htz,11-28-2014,0.092870046,3-17-2025,Pelosi,CA12,democrat
dis,11-28-2014,1.078369906,3-17-2025,Pelosi,CA12,democrat
exc,12-01-2014,1.199503311,3-17-2025,Clark,MA05,democrat
ravn,12-01-2014,2.526315789,3-17-2025,DelBene,WA01,democrat
mur,12-01-2014,0.507444422,3-17-2025,Rahall,WV03,democrat
ups,12-02-2014,1.043655466,3-17-2025,Clark,MA05,democrat
unp,12-02-2014,1.969319997,3-17-2025,Clark,MA05,democrat
cop,12-02-2014,1.38982806,3-17-2025,Clark,MA05,democrat
biib,12-02-2014,0.435617023,3-17-2025,Conaway,TX11,republican
slb,12-03-2014,0.460235131,3-17-2025,Frankel,FL22,democrat
bwa,12-03-2014,0.472851064,3-17-2025,Smith,TX21,republican
atvi,12-04-2014,4.337161231,3-17-2025,Lowenthal,CA47,democrat
erii,12-04-2014,3.416666667,3-17-2025,DelBene,WA01,democrat
slb,12-05-2014,0.458122992,3-17-2025,Dingell,MI12,democrat
t,12-05-2014,1.048380804,3-17-2025,Dingell,MI12,democrat
cci,12-05-2014,1.199571086,3-17-2025,Dingell,MI12,democrat
hon,12-05-2014,2.073327315,3-17-2025,Dingell,MI12,democrat
erii,12-05-2014,3.25,3-17-2025,DelBene,WA01,democrat
aa,12-05-2014,0.689872173,3-17-2025,Foxx,NC05,republican
wu,12-09-2014,0.574700109,3-17-2025,Frankel,FL22,democrat
usb,12-10-2014,0.916666667,3-17-2025,Frankel,FL22,democrat
pbi,12-10-2014,0.370731707,3-17-2025,Foxx,NC05,republican
dis,12-10-2014,1.0887264,3-17-2025,Pelosi,CA12,democrat
dis,12-10-2014,1.0887264,3-17-2025,Pelosi,CA12,democrat
hca,12-11-2014,4.279363785,3-17-2025,Conaway,TX11,republican
lvs,12-11-2014,0.765843179,3-17-2025,Hanna,NY22,republican
hca,12-12-2014,4.315738964,3-17-2025,Conaway,TX11,republican
mpc,12-15-2014,3.367412141,3-17-2025,Rahall,WV03,democrat
xom,12-16-2014,1.321374841,3-17-2025,Cassidy,LA06,democrat
cvx,12-16-2014,1.566273353,3-17-2025,Cassidy,LA06,democrat
gis,12-16-2014,1.190885977,3-17-2025,Flores,TX17,republican
oke,12-17-2014,1.968835544,3-17-2025,Clark,MA05,democrat
slb,12-17-2014,0.481780888,3-17-2025,Frankel,FL22,democrat
hon,12-17-2014,2.116424329,3-17-2025,Rooney,FL17,republican
hd,12-18-2014,3.449389093,3-17-2025,Schneider,IL10,democrat
ma,12-19-2014,6.155367885,3-17-2025,Lowenthal,CA47,democrat
mat,12-22-2014,0.665087957,3-17-2025,Conaway,TX11,republican
d,12-23-2014,0.71183355,3-17-2025,Connolly,VA11,democrat
ge,12-23-2014,1.239021249,3-17-2025,Hanna,NY22,republican
amzn,12-23-2014,12.906596995,3-17-2025,Smith,TX21,republican
cat,12-24-2014,3.66442595,3-17-2025,Castor,FL14,democrat
cat,12-24-2014,3.66442595,3-17-2025,Castor,FL14,democrat
akam,12-24-2014,1.295617035,3-17-2025,Smith,TX21,republican
intc,12-30-2014,0.699673558,3-17-2025,Gibbs,OH07,republican
aapl,12-30-2014,7.620689655,3-17-2025,Gibbs,OH07,republican
ups,12-30-2014,1.027554842,3-17-2025,Grijalva,AZ03,democrat
gild,12-30-2014,1.17968094,3-17-2025,Grijalva,AZ03,democrat
mu,12-30-2014,2.680225989,3-17-2025,Whitfield,KY01,republican
swn,01-02-2015,0.261685683,3-17-2025,MacArthur,NJ03,republican
bbl,01-05-2015,1.74260114,3-17-2025,Duckworth,IL08,democrat
jpm,01-06-2015,3.989148864,3-17-2025,Lowenthal,CA47,democrat
noc,01-07-2015,3.301102743,3-17-2025,Frankel,FL22,democrat
pcar,01-08-2015,2.55494091,3-17-2025,Rooney,FL17,republican
yum,01-09-2015,2.904581598,3-17-2025,MacArthur,NJ03,republican
unp,01-09-2015,2.037658723,3-17-2025,MacArthur,NJ03,republican
pso,01-09-2015,0.920581655,3-17-2025,MacArthur,NJ03,republican
oxy,01-09-2015,0.586375951,3-17-2025,MacArthur,NJ03,republican
nvs,01-09-2015,1.267247387,3-17-2025,MacArthur,NJ03,republican
jwn,01-09-2015,0.33042292,3-17-2025,MacArthur,NJ03,republican
msft,01-09-2015,8.290103836,3-17-2025,MacArthur,NJ03,republican
jnj,01-09-2015,1.553173242,3-17-2025,MacArthur,NJ03,republican
ivz,01-09-2015,0.397078353,3-17-2025,MacArthur,NJ03,republican
intc,01-09-2015,0.699673558,3-17-2025,MacArthur,NJ03,republican
itw,01-09-2015,2.675750775,3-17-2025,MacArthur,NJ03,republican
emr,01-09-2015,1.793103448,3-17-2025,MacArthur,NJ03,republican
d,01-09-2015,0.715555556,3-17-2025,MacArthur,NJ03,republican
cl,01-09-2015,1.319533528,3-17-2025,MacArthur,NJ03,republican
afl,01-09-2015,3.584583902,3-17-2025,MacArthur,NJ03,republican
do,01-09-2015,0.003892216,3-17-2025,MacArthur,NJ03,republican
omc,01-09-2015,1.061998931,3-17-2025,Rooney,FL17,republican
hon,01-09-2015,2.089255029,3-17-2025,Rooney,FL17,republican
afl,01-12-2015,3.60672615,3-17-2025,MacArthur,NJ03,republican
afl,01-12-2015,3.60672615,3-17-2025,MacArthur,NJ03,republican
cl,01-12-2015,1.326106065,3-17-2025,MacArthur,NJ03,republican
cl,01-12-2015,1.326106065,3-17-2025,MacArthur,NJ03,republican
d,01-12-2015,0.715555556,3-17-2025,MacArthur,NJ03,republican
emr,01-12-2015,1.814857903,3-17-2025,MacArthur,NJ03,republican
emr,01-12-2015,1.814857903,3-17-2025,MacArthur,NJ03,republican
itw,01-12-2015,2.68810393,3-17-2025,MacArthur,NJ03,republican
ivz,01-12-2015,0.399412236,3-17-2025,MacArthur,NJ03,republican
ivz,01-12-2015,0.399412236,3-17-2025,MacArthur,NJ03,republican
jnj,01-12-2015,1.558519793,3-17-2025,MacArthur,NJ03,republican
jnj,01-12-2015,1.558519793,3-17-2025,MacArthur,NJ03,republican
nee,01-12-2015,2.735238812,3-17-2025,MacArthur,NJ03,republican
oxy,01-12-2015,0.60664709,3-17-2025,MacArthur,NJ03,republican
pso,01-12-2015,0.924199888,3-17-2025,MacArthur,NJ03,republican
qcom,01-12-2015,2.151964116,3-17-2025,MacArthur,NJ03,republican
td,01-12-2015,1.326051966,3-17-2025,MacArthur,NJ03,republican
td,01-12-2015,1.326051966,3-17-2025,MacArthur,NJ03,republican
ups,01-12-2015,1.050985042,3-17-2025,MacArthur,NJ03,republican
yum,01-12-2015,2.926187297,3-17-2025,MacArthur,NJ03,republican
yum,01-12-2015,2.926187297,3-17-2025,MacArthur,NJ03,republican
repyy,01-12-2015,0.803205128,3-17-2025,MacArthur,NJ03,republican
v,01-12-2015,5.054615385,3-17-2025,Yarmuth,KY03,democrat
wmb,01-12-2015,1.360949612,3-17-2025,Yoder,KS03,republican
dhi,01-13-2015,5.130942788,3-17-2025,MacArthur,NJ03,republican
v,01-13-2015,5.039883418,3-17-2025,Yarmuth,KY03,democrat
fcx,01-14-2015,2.018259936,3-17-2025,Conaway,TX11,republican
jpm,01-14-2015,4.14152438,3-17-2025,Conaway,TX11,republican
ppg,01-14-2015,0.981318294,3-17-2025,Frankel,FL22,democrat
pnc,01-14-2015,2.034216867,3-17-2025,Sessions,TX32,republican
gild,01-15-2015,1.154004107,3-17-2025,Grijalva,AZ03,democrat
cat,01-16-2015,4.095277844,3-17-2025,Duckworth,IL08,democrat
syna,01-16-2015,1.024232365,3-17-2025,Hanna,NY22,republican
aapl,01-20-2015,7.887049301,3-17-2025,Gutierrez,IL04,democrat
noc,01-21-2015,3.182961618,3-17-2025,Frankel,FL22,democrat
mdt,01-21-2015,1.276348207,3-17-2025,Frankel,FL22,democrat
aapl,01-21-2015,7.826579043,3-17-2025,Gutierrez,IL04,democrat
ua,01-21-2015,0.186391393,3-17-2025,MacArthur,NJ03,republican
sji,01-21-2015,1.203,3-17-2025,MacArthur,NJ03,republican
ese,01-21-2015,4.269188895,3-17-2025,MacArthur,NJ03,republican
alxn,01-21-2015,1.018074305,3-17-2025,MacArthur,NJ03,republican
aapl,01-22-2015,7.628825623,3-17-2025,Gutierrez,IL04,democrat
orcl,01-22-2015,3.525312145,3-17-2025,Lowenthal,CA47,democrat
aapl,01-26-2015,7.582950124,3-17-2025,Gutierrez,IL04,democrat
td,01-26-2015,1.370159183,3-17-2025,MacArthur,NJ03,republican
tryiy,01-26-2015,0.817153067,3-17-2025,MacArthur,NJ03,republican
sne,01-26-2015,5.012847966,3-17-2025,MacArthur,NJ03,republican
kkpny,01-26-2015,1.31511254,3-17-2025,MacArthur,NJ03,republican
repyy,01-26-2015,0.75164967,3-17-2025,MacArthur,NJ03,republican
qcom,01-26-2015,2.180415921,3-17-2025,MacArthur,NJ03,republican
nvs,01-26-2015,1.262408886,3-17-2025,MacArthur,NJ03,republican
ifnny,01-26-2015,3.321589883,3-17-2025,MacArthur,NJ03,republican
hsbc,01-26-2015,1.17586134,3-17-2025,MacArthur,NJ03,republican
geagy,01-26-2015,0.88857268,3-17-2025,MacArthur,NJ03,republican
bcs,01-26-2015,1.028747433,3-17-2025,MacArthur,NJ03,republican
cl,01-27-2015,1.378617118,3-17-2025,Fitzpatrick,PA08,republican
pep,01-27-2015,1.533705542,3-17-2025,Foxx,NC05,republican
spb,01-27-2015,0.862469438,3-17-2025,Foxx,NC05,republican
met,01-27-2015,1.811611098,3-17-2025,Fitzpatrick,PA08,republican
fr,01-27-2015,2.432795699,3-17-2025,Grijalva,AZ03,democrat
sbux,01-27-2015,2.242925062,3-17-2025,Fitzpatrick,PA08,republican
noc,01-28-2015,3.226472135,3-17-2025,Frankel,FL22,democrat
td,01-28-2015,1.410714286,3-17-2025,MacArthur,NJ03,republican
swk,01-28-2015,0.877251132,3-17-2025,MacArthur,NJ03,republican
rok,01-28-2015,2.3516028,3-17-2025,MacArthur,NJ03,republican
qcom,01-28-2015,2.230173264,3-17-2025,MacArthur,NJ03,republican
pso,01-28-2015,0.816468254,3-17-2025,MacArthur,NJ03,republican
msft,01-28-2015,9.497693615,3-17-2025,MacArthur,NJ03,republican
rok,01-28-2015,2.3516028,3-17-2025,MacArthur,NJ03,republican
rok,01-28-2015,2.3516028,3-17-2025,MacArthur,NJ03,republican
qcom,01-28-2015,2.230173264,3-17-2025,MacArthur,NJ03,republican
msft,01-28-2015,9.497693615,3-17-2025,MacArthur,NJ03,republican
jnj,01-28-2015,1.606129287,3-17-2025,MacArthur,NJ03,republican
jnj,01-28-2015,1.606129287,3-17-2025,MacArthur,NJ03,republican
intc,01-28-2015,0.761622742,3-17-2025,MacArthur,NJ03,republican
ci,01-29-2015,2.896004379,3-17-2025,Foxx,NC05,republican
cop,01-29-2015,1.531200255,3-17-2025,Neugebauer,TX19,republican
cop,01-29-2015,1.531200255,3-17-2025,Neugebauer,TX19,republican
cop,01-29-2015,1.531200255,3-17-2025,Neugebauer,TX19,republican
gme,01-30-2015,2.491486947,3-17-2025,Duckworth,IL08,democrat
wor,01-30-2015,1.338790511,3-17-2025,Frankel,FL22,democrat
qcom,01-30-2015,2.534742235,3-17-2025,MacArthur,NJ03,republican
syna,02-02-2015,0.792372881,3-17-2025,Hanna,NY22,republican
msft,02-02-2015,9.476986434,3-17-2025,Hanna,NY22,republican
jnj,02-02-2015,1.61648319,3-17-2025,Hanna,NY22,republican
mdso,02-02-2015,2.147147846,3-17-2025,MacArthur,NJ03,republican
twtr,02-03-2015,1.349585323,3-17-2025,Clark,MA05,democrat
cern,02-03-2015,1.411030177,3-17-2025,Smith,TX21,republican
usb,02-04-2015,0.938962827,3-17-2025,Frankel,FL22,democrat
qrvo,02-04-2015,1.01156154,3-17-2025,Hanna,NY22,republican
dis,02-05-2015,0.971940764,3-17-2025,Grijalva,AZ03,democrat
ups,02-05-2015,1.13571851,3-17-2025,Hanna,NY22,republican
mar,02-05-2015,3.134610304,3-17-2025,Hanna,NY22,republican
googl,02-05-2015,6.220460551,3-17-2025,Hanna,NY22,republican
gs,02-05-2015,3.064778448,3-17-2025,Hanna,NY22,republican
sji,02-05-2015,1.199800532,3-17-2025,MacArthur,NJ03,republican
meli,02-05-2015,1.199800532,3-17-2025,MacArthur,NJ03,republican
dg,02-05-2015,1.167323697,3-17-2025,Smith,TX21,republican
meli,02-06-2015,1.167323697,3-17-2025,MacArthur,NJ03,republican
adbe,02-09-2015,5.495230195,3-17-2025,Conaway,TX11,republican
akam,02-09-2015,1.367454068,3-17-2025,Conaway,TX11,republican
alxn,02-09-2015,1.064636565,3-17-2025,Conaway,TX11,republican
amt,02-09-2015,2.14860393,3-17-2025,Conaway,TX11,republican
amp,02-09-2015,3.505828198,3-17-2025,Conaway,TX11,republican
biib,02-09-2015,0.360310421,3-17-2025,Conaway,TX11,republican
blk,02-09-2015,2.495247596,3-17-2025,Conaway,TX11,republican
cbs,02-09-2015,0.718287526,3-17-2025,Conaway,TX11,republican
cmi,02-09-2015,2.32827381,3-17-2025,Conaway,TX11,republican
dfs,02-09-2015,2.709710392,3-17-2025,Conaway,TX11,republican
dg,02-09-2015,1.182167677,3-17-2025,Conaway,TX11,republican
dow,02-09-2015,0.779113137,3-17-2025,Conaway,TX11,republican
eog,02-09-2015,1.262011464,3-17-2025,Conaway,TX11,republican
el,02-09-2015,0.816259753,3-17-2025,Conaway,TX11,republican
fb,02-09-2015,7.934443847,3-17-2025,Conaway,TX11,republican
fdx,02-09-2015,1.435970636,3-17-2025,Conaway,TX11,republican
hon,02-09-2015,2.034550645,3-17-2025,Conaway,TX11,republican
ilmn,02-09-2015,0.437145681,3-17-2025,Conaway,TX11,republican
ice,02-09-2015,3.691988649,3-17-2025,Conaway,TX11,republican
kmi,02-09-2015,0.644174757,3-17-2025,Conaway,TX11,republican
mlm,02-09-2015,3.902819738,3-17-2025,Conaway,TX11,republican
mck,02-09-2015,2.949189041,3-17-2025,Conaway,TX11,republican
msft,02-09-2015,9.235363551,3-17-2025,Conaway,TX11,republican
nke,02-09-2015,1.593331871,3-17-2025,Conaway,TX11,republican
orcl,02-09-2015,3.578110599,3-17-2025,Conaway,TX11,republican
pvh,02-09-2015,0.62002132,3-17-2025,Conaway,TX11,republican
rtn,02-09-2015,1.095644028,3-17-2025,Conaway,TX11,republican
slb,02-09-2015,0.465276159,3-17-2025,Conaway,TX11,republican
ua,02-09-2015,0.170751199,3-17-2025,Conaway,TX11,republican
utx,02-09-2015,1.835748792,3-17-2025,Conaway,TX11,republican
ice,02-10-2015,3.656074362,3-17-2025,Conaway,TX11,republican
cag,02-10-2015,0.910405644,3-17-2025,Conaway,TX11,republican
cvs,02-10-2015,0.646636507,3-17-2025,Lowenthal,CA47,democrat
dg,02-10-2015,1.178855795,3-17-2025,Smith,TX21,republican
cern,02-10-2015,1.408099688,3-17-2025,Smith,TX21,republican
vz,02-11-2015,0.877534632,3-17-2025,Conaway,TX11,republican
tsla,02-11-2015,16.96124031,3-17-2025,Conaway,TX11,republican
fcx,02-11-2015,2.033549784,3-17-2025,MacArthur,NJ03,republican
addyy,02-11-2015,3.314897165,3-17-2025,MacArthur,NJ03,republican
pg,02-11-2015,1.968589444,3-17-2025,Slaughter,NY25,democrat
yum,02-12-2015,2.852203012,3-17-2025,MacArthur,NJ03,republican
vfc,02-12-2015,0.247493641,3-17-2025,MacArthur,NJ03,republican
trv,02-12-2015,2.368937431,3-17-2025,MacArthur,NJ03,republican
qcom,02-12-2015,2.249183123,3-17-2025,MacArthur,NJ03,republican
pso,02-12-2015,0.776781501,3-17-2025,MacArthur,NJ03,republican
nee,02-12-2015,2.761199696,3-17-2025,MacArthur,NJ03,republican
msft,02-12-2015,9.078904618,3-17-2025,MacArthur,NJ03,republican
mdt,02-12-2015,1.244494862,3-17-2025,MacArthur,NJ03,republican
ivz,02-12-2015,0.377716018,3-17-2025,MacArthur,NJ03,republican
intc,02-12-2015,0.753810082,3-17-2025,MacArthur,NJ03,republican
fcx,02-12-2015,1.943123061,3-17-2025,MacArthur,NJ03,republican
d,02-12-2015,0.742539338,3-17-2025,MacArthur,NJ03,republican
cl,02-12-2015,1.295919828,3-17-2025,MacArthur,NJ03,republican
afl,02-12-2015,3.401294498,3-17-2025,MacArthur,NJ03,republican
vfc,02-12-2015,0.247493641,3-17-2025,MacArthur,NJ03,republican
vfc,02-12-2015,0.247493641,3-17-2025,MacArthur,NJ03,republican
