united states,tag,,,currency,id,,symbol
united states,concoin,,,USD,1071778,,CONX
united states,,,,,,,FLT
united states,,,,,,,AAA
united states,artbyte,,,USD,1070442,,ABY
united states,,,,,,,NBXC
united states,helpico,,,USD,1097759,,HELP
united states,harmonycoin-hmc,,,USD,1071577,,HMC
united states,x2,,,USD,1071936,,X2
united states,,,,,,,1SG
united states,,,,,,,AOS
united states,,,,,,,B20
united states,,,,,,,B91
united states,,,,,,,BAG
united states,,,,,,,BQTX
united states,,,,,,,BRZ
united states,c20,,,USD,1065493,,C20
united states,,,,,,,CAP
united states,,,,,,,DMD
united states,,,,,,,DWS
united states,,,,,,,EOX
united states,,,,,,,FME
united states,,,,,,,IDK
united states,,,,,,,KEY
united states,,,,,,,KVI
united states,,,,,,,LBK
united states,,,,,,,LCG
united states,,,,,,,MDU
united states,,,,,,,MEX
united states,,,,,,,MP3
united states,,,,,,,MP4
united states,,,,,,,MSD
united states,,,,,,,ODE
united states,,,,,,,ORO
united states,,,,,,,OVR
united states,,,,,,,OWL
united states,,,,,,,P2P
united states,,,,,,,RAI
united states,ron,,,USD,1155832,,RON
united states,,,,,,,SAI
united states,,,,,,,SUP
united states,,,,,,,TAI
united states,,,,,,,THC
united states,,,,,,,UBU
united states,,,,,,,XSP
united states,,,,,,,YAS
united states,,,,,,,ZOM
united states,,,,,,,ZYX
united states,aces,,,USD,1071844,,ACES
united states,,,,,,,AGAR
united states,,,,,,,AK12
united states,alqo,,,USD,1071342,,XLQ
united states,,,,,,,ARX
united states,,,,,,,ARTH
united states,,,,,,,ARVO
united states,,,,,,,ATTN
united states,,,,,,,BAST
united states,,,,,,,BELT
united states,,,,,,,BONE
united states,,,,,,,BPOP
united states,,,,,,,BSYS
united states,bumo,,,USD,1097717,,BU
united states,,,,,,,CAMP
united states,,,,,,,CNNS
united states,,,,,,,COIL
united states,,,,,,,CONI
united states,,,,,,,CORN
united states,,,,,,,CSPC
united states,,,,,,,DACC
united states,,,,,,,D4RK
united states,deex,,,USD,1116643,,DEEX
united states,,,,,,,DEFI
united states,,,,,,,DEOR
united states,,,,,,,DICE
united states,,,,,,,DMME
united states,,,,,,,DOGZ
united states,,,,,,,DSYS
united states,,,,,,,NZO
united states,,,,,,,EPIC
united states,,,,,,,ESK
united states,,,,,,,EXOR
united states,,,,,,,FAME
united states,,,,,,,FLEX
united states,,,,,,,FOCV
united states,foin,,,USD,1116376,,FOIN
united states,,,,,,,FONT
united states,,,,,,,G999
united states,,,,,,,GASP
united states,,,,,,,GOVI
united states,,,,,,,GR
united states,,,,,,,GYEN
united states,,,,,,,GYSR
united states,,,,,,,HDAC
united states,,,,,,,HOLD
united states,,,,,,,HOMT
united states,,,,,,,HOPR
united states,,,,,,,HYPE
united states,,,,,,,IETH
united states,,,,,,,IOEX
united states,,,,,,,ITEN
united states,,,,,,,JFC
united states,kala,,,USD,1162584,,KALA
united states,,,,,,,KINE
united states,,,,,,,KNOW
united states,,,,,,,LIEN
united states,,,,,,,LINA
united states,liza,,,USD,1123785,,LIZA
united states,,,,,,,LK3R
united states,,,,,,,LUCY
united states,,,,,,,LYFE
united states,,,,,,,LYR
united states,,,,,,,Mars
united states,moac,,,USD,1093921,,MOAC
united states,,,,,,,MOGX
united states,,,,,,,xMOON
united states,,,,,,,MORK
united states,,,,,,,MUTE
united states,,,,,,,YCE
united states,naga,,,USD,1066707,,NGC
united states,,,,,,,NDAU
united states,,,,,,,NET
united states,,,,,,,NILU
united states,,,,,,,NOVA
united states,,,,,,,NOVO
united states,,,,,,,NTON
united states,,,,,,,OBIC
united states,,,,,,,ODDZ
united states,odem,,,USD,1093949,,ODE
united states,,,,,,,PIKACHU
united states,,,,,,,PUNK
united states,,,,,,,PWAY
united states,,,,,,,QPY
united states,,,,,,,QUBE
united states,,,,,,,QUSD
united states,,,,,,,R34P
united states,,,,,,,REDI
united states,,,,,,,RUC
united states,,,,,,,SADA
united states,,,,,,,SBNB
united states,,,,,,,SBTC
united states,,,,,,,SEER
united states,,,,,,,SETH
united states,,,,,,,SMOL
united states,,,,,,,SURF
united states,,,,,,,SWOP
united states,,,,,,,SXAG
united states,,,,,,,SXAU
united states,,,,,,,SXTZ
united states,,,,,,,TOSC
united states,,,,,,,TAXI
united states,,,,,,,TBTC
united states,,,,,,,TEAT
united states,,,,,,,TOPB
united states,,,,,,,UNCX
united states,,,,,,,UNCL
united states,,,,,,,UNCX
united states,,,,,,,USDA
united states,,,,,,,USDP
united states,,,,,,,USDQ
united states,,,,,,,VARC
united states,vegi,,,USD,1072287,,VEGI
united states,,,,,,,VELO
united states,,,,,,,VENA
united states,,,,,,,VERA
united states,,,,,,,VNDC
united states,,,,,,,ACDC
united states,,,,,,,VYBE
united states,,,,,,,WAV3
united states,,,,,,,WAXE
united states,,,,,,,WETH
united states,wibx,,,USD,1163455,,WBX
united states,,,,,,,WISE
united states,,,,,,,XANK
united states,,,,,,,XDAG
united states,,,,,,,XFII
united states,,,,,,,XVIX
united states,,,,,,,YEET
united states,,,,,,,YFET
united states,,,,,,,YFFS
united states,,,,,,,YFIA
united states,,,,,,,YMAX
united states,,,,,,,YUKI
united states,,,,,,,ZUSD
united states,,,,,,,ZYRO
united states,,,,,,,ZCH
united states,,,,,,,XGG
united states,,,,,,,808TA
united states,,,,,,,ADAUP
united states,,,,,,,AICO
united states,,,,,,,AKN
united states,,,,,,,ATP
united states,,,,,,,ALIAS
united states,,,,,,,ALOHA
united states,,,,,,,ARGON
united states,,,,,,,AUR
united states,axiom,,,USD,1071924,,AXIOM
united states,,,,,,,AXN
united states,,,,,,,BASX
united states,,,,,,,BFI
united states,,,,,,,BCZ
united states,,,,,,,BEE
united states,,,,,,,BERRY
united states,,,,,,,BID
united states,,,,,,,BLOOD
united states,,,,,,,BLURT
united states,,,,,,,BNBUP
united states,,,,,,,BSCX
united states,,,,,,,BULLS
united states,,,,,,,BXIOT
united states,,,,,,,BYTS
united states,,,,,,,CARAT
united states,clams,,,USD,1071199,,CLAM
united states,,,,,,,CDEX
united states,,,,,,,COFI
united states,,,,,,,COMB
united states,,,,,,,DACC2
united states,,,,,,,DAILY
united states,,,,,,,DAOFI
united states,dashs,,,USD,1071896,,DASHS
united states,,,,,,,DEFLA
united states,,,,,,,DEGOV
united states,,,,,,,DOS
united states,,,,,,,DIGEX
united states,,,,,,,DOTUP
united states,,,,,,,DXD
united states,,,,,,,DXIOT
united states,,,,,,,EHASH
united states,,,,,,,EIDOS
united states,,,,,,,LEX
united states,,,,,,,EM
united states,,,,,,,ETHUP
united states,,,,,,,FX1
united states,fidyo,,,USD,1155864,,FIDYO
united states,,,,,,,FILDA
united states,,,,,,,FILUP
united states,,,,,,,FLA
united states,,,,,,,FSCC
united states,,,,,,,FMA
united states,flash,,,USD,1071735,,FLASH
united states,,,,,,,FLS
united states,,,,,,,EFAR
united states,,,,,,,FXP
united states,,,,,,,GOF
united states,,,,,,,HANDY
united states,,,,,,,HYDRA
united states,hydro,,,USD,1094082,,HYDRO
united states,,,,,,,ibETH
united states,,,,,,,IDALL
united states,,,,,,,JASMY
united states,,,,,,,JWL
united states,,,,,,,JVZ
united states,,,,,,,KNV
united states,,,,,,,KEYFI
united states,,,,,,,KOMET
united states,,,,,,,KVNT
united states,,,,,,,LIBFX
united states,,,,,,,LOTTO
united states,,,,,,,LTCUP
united states,,,,,,,LUD
united states,,,,,,,LMS
united states,lykke,,,USD,1094184,,LKK
united states,,,,,,,MACPO
united states,,,,,,,MCB
united states,,,,,,,MERCI
united states,,,,,,,MTS
united states,,,,,,,MIDAS
united states,,,,,,,MINDS
united states,mmxvi,,,USD,1071891,,MMXVI
united states,,,,,,,MODEX
united states,,,,,,,MLA
united states,,,,,,,N0001
united states,,,,,,,OKS
united states,,,,,,,PAINT
united states,,,,,,,PANDO
united states,,,,,,,PEARL
united states,,,,,,,PITCH
united states,,,,,,,PLUT
united states,,,,,,,CREDIT
united states,,,,,,,XQC
united states,,,,,,,RAKU
united states,,,,,,,KEYT
united states,,,,,,,RVX
united states,,,,,,,ROCKS
united states,salus,,,USD,1070375,,SLS
united states,,,,,,,SDEFI
united states,,,,,,,SENSE
united states,,,,,,,SERGS
united states,,,,,,,SHENG
united states,,,,,,,SHIFT
united states,,,,,,,SIMBA
united states,,,,,,,SI
united states,,,,,,,SKLAY
united states,,,,,,,sLINK
united states,,,,,,,SGR
united states,,,,,,,SBE
united states,,,,,,,SOP
united states,,,,,,,SPICE
united states,,,,,,,SPORE
united states,,,,,,,STACY
united states,,,,,,,STN
united states,,,,,,,STONK
united states,,,,,,,SXPUP
united states,,,,,,,TACO
united states,,,,,,,TEN
united states,tesra,,,USD,1163514,,TSR
united states,,,,,,,TOK
united states,,,,,,,TOR
united states,,,,,,,TOZ
united states,,,,,,,TRISM
united states,,,,,,,TRXUP
united states,,,,,,,UNIUP
united states,,,,,,,USDEX
united states,,,,,,,VBZRX
united states,,,,,,,VRX
united states,,,,,,,VIDYX
united states,,,,,,,VINCI
united states,,,,,,,VOLTZ
united states,,,,,,,VMR
united states,,,,,,,WEMIX
united states,,,,,,,XFUEL
united states,,,,,,,XFUND
united states,,,,,,,XLMUP
united states,,,,,,,XMARK
united states,,,,,,,XNODE
united states,,,,,,,XRA
united states,,,,,,,XRPUP
united states,,,,,,,XTX
united states,,,,,,,XTZUP
united states,,,,,,,YAM
united states,,,,,,,YAM
united states,,,,,,,YAX
united states,,,,,,,YFIII
united states,,,,,,,YFIUP
united states,,,,,,,YFUEL
united states,,,,,,,YLD
united states,,,,,,,YNK
united states,,,,,,,YSR
united states,,,,,,,ZLP
united states,,,,,,,ZOC
united states,,,,,,,AIN
united states,,,,,,,ME
united states,,,,,,,A5T
united states,,,,,,,ABET
united states,,,,,,,VEO
united states,,,,,,,wANATHA
united states,,,,,,,ARCONA
united states,,,,,,,ASP
united states,,,,,,,AUNIT
united states,,,,,,,AXI
united states,,,,,,,AZZR
united states,,,,,,,BAEPAY
united states,,,,,,,BRI
united states,,,,,,,BKBT
united states,,,,,,,BSY
united states,,,,,,,TRYB
united states,biobar,,,USD,1071765,,BIOB
united states,,,,,,,BPX
united states,,,,,,,BCEO
united states,,,,,,,DNS
united states,,,,,,,KAM
united states,,,,,,,BZKY
united states,bubble,,,USD,1071939,,BUB
united states,,,,,,,CRT
united states,,,,,,,CEDS
united states,change,,,USD,1070449,,CAG
united states,,,,,,,CHERRY
united states,,,,,,,CICX
united states,,,,,,,R2R
united states,,,,,,,MUST
united states,,,,,,,COR
united states,,,,,,,XCUR
united states,,,,,,,CRU
united states,,,,,,,DVS
united states,,,,,,,DAVP
united states,,,,,,,DEBASE
united states,,,,,,,DESH
united states,,,,,,,DFT
united states,,,,,,,DG
united states,,,,,,,DEGENS
united states,,,,,,,DJV
united states,,,,,,,DXF
united states,,,,,,,DEXM
united states,,,,,,,BUIDL
united states,,,,,,,DGN
united states,,,,,,,DIESEL
united states,,,,,,,DMX
united states,eccoin,,,USD,1071282,,ECC
united states,,,,,,,EC
united states,,,,,,,ELYX
united states,,,,,,,EMRALS
united states,,,,,,,EGCC
united states,,,,,,,ENTONE
united states,,,,,,,EPS
united states,,,,,,,RAUX
united states,,,,,,,ARTE
united states,,,,,,,EVR
united states,,,,,,,EVC
united states,,,,,,,FAI
united states,francs,,,USD,1071854,,FRN
united states,,,,,,,GTH
united states,,,,,,,GBX
united states,,,,,,,GGTK
united states,,,,,,,GEX
united states,,,,,,,GOM
united states,,,,,,,HFI
united states,,,,,,,HD
united states,,,,,,,HUP
united states,,,,,,,ILK
united states,,,,,,,KTT
united states,,,,,,,KANGAL
united states,,,,,,,KGO
united states,,,,,,,KLAY
united states,,,,,,,KOIN
united states,,,,,,,KBOT
united states,,,,,,,KLP
united states,,,,,,,LEVELG
united states,,,,,,,LIB
united states,,,,,,,LINKUP
united states,maggie,,,USD,1071371,,MAG
united states,,,,,,,MNTIS
united states,,,,,,,MCT
united states,,,,,,,MDM
united states,,,,,,,MIMO
united states,,,,,,,MOD
united states,,,,,,,MOG
united states,,,,,,,MNS
united states,,,,,,,MZK
united states,,,,,,,NIRX
united states,nectar,,,USD,1094245,,NEC
united states,netbit,,,USD,1071839,,NBIT
united states,,,,,,,OCT
united states,,,,,,,OFT
united states,,,,,,,PSL
united states,,,,,,,PUSD
united states,,,,,,,NUX
united states,,,,,,,PERX
united states,,,,,,,POODL
united states,,,,,,,PORTAL
united states,,,,,,,PREMIA
united states,,,,,,,PTERIA
united states,,,,,,,QBX
united states,,,,,,,QI
united states,,,,,,,QOOB
united states,,,,,,,RAS
united states,,,,,,,EFK
united states,,,,,,,RENFIL
united states,,,,,,,RENZEC
united states,,,,,,,RNX
united states,,,,,,,ROZ
united states,,,,,,,SFR
united states,,,,,,,SBT
united states,,,,,,,SPA
united states,sphere,,,USD,1071240,,SPHR
united states,,,,,,,SX
united states,,,,,,,SPRINK
united states,,,,,,,STR
united states,,,,,,,XYM
united states,,,,,,,TARA
united states,,,,,,,TCH
united states,,,,,,,TEM
united states,,,,,,,TERN
united states,,,,,,,IPM
united states,,,,,,,DIS
united states,,,,,,,TRAT
united states,,,,,,,TRAT
united states,,,,,,,UBIN
united states,,,,,,,UNIDX
united states,,,,,,,NIF
united states,,,,,,,UCO
united states,,,,,,,UTED
united states,,,,,,,UBXT
united states,,,,,,,URAC
united states,,,,,,,VLU
united states,,,,,,,VAULTZ
united states,,,,,,,VBSWAP
united states,,,,,,,VSN
united states,,,,,,,VKNF
united states,,,,,,,VDX
united states,wagerr,,,USD,1061923,,WGR
united states,,,,,,,WANBTC
united states,,,,,,,WANEOS
united states,,,,,,,WANETH
united states,,,,,,,WANUNI
united states,,,,,,,WOK
united states,,,,,,,WIX
united states,,,,,,,WSHIFT
united states,xde-ii,,,USD,1071890,,XDE2
united states,,,,,,,XETH-G
united states,,,,,,,XSC
united states,,,,,,,XSUSHI
united states,,,,,,,XTK
united states,,,,,,,YAMV2
united states,,,,,,,YFBETA
united states,,,,,,,YFO
united states,,,,,,,ZDEX
united states,,,,,,,ZHEGIC
united states,,,,,,,ZMT
united states,,,,,,,ZIPT
united states,,,,,,,50X
united states,,,,,,,7E
united states,,,,,,,888
united states,,,,,,,AAVEUP
united states,,,,,,,ADADOWN
united states,,,,,,,AfroX
united states,,,,,,,WIRE
united states,,,,,,,ACU
united states,,,,,,,ALA
united states,,,,,,,ACOIN
united states,,,,,,,APE
united states,,,,,,,ATC
united states,,,,,,,ASY
united states,,,,,,,AVC
united states,,,,,,,BDO
united states,,,,,,,BEE
united states,,,,,,,ALG
united states,bitcore,,,USD,1061833,,BTX
united states,,,,,,,BFI
united states,,,,,,,XBG
united states,,,,,,,BTNYX
united states,,,,,,,BTSG
united states,,,,,,,BTY
united states,bmchain,,,USD,1066744,,BMT
united states,,,,,,,BNBDOWN
united states,,,,,,,BONO
united states,,,,,,,BOS
united states,,,,,,,BSWAP
united states,btcmoon,,,USD,1061858,,BTCM
united states,,,,,,,BUP
united states,,,,,,,BUND
united states,,,,,,,BUY
united states,,,,,,,BUX
united states,,,,,,,BULL
united states,,,,,,,CELC
united states,,,,,,,KFC
united states,,,,,,,CLBR
united states,,,,,,,CPU
united states,,,,,,,CRX
united states,,,,,,,CPX
united states,,,,,,,NEBO
united states,,,,,,,CFi
united states,,,,,,,DEFO
united states,,,,,,,D100
united states,,,,,,,DFO
united states,,,,,,,BOX
united states,,,,,,,DSWAP
united states,,,,,,,PIE
united states,,,,,,,DFX
united states,,,,,,,DEFLCT
united states,,,,,,,DGVC
united states,,,,,,,DIP
united states,,,,,,,DEQ
united states,,,,,,,DVX
united states,,,,,,,DVT
united states,,,,,,,ICP
united states,,,,,,,DFT
united states,,,,,,,DMD
united states,,,,,,,DGCL
united states,,,,,,,DION
united states,,,,,,,DOTDOWN
united states,,,,,,,BET
united states,,,,,,,ECOIN
united states,electra,,,USD,1071427,,ECA
united states,,,,,,,ELE
united states,,,,,,,EMT
united states,,,,,,,EOSDOWN
united states,,,,,,,TFD
united states,,,,,,,ENOL
united states,,,,,,,ETHDOWN
united states,,,,,,,XED
united states,,,,,,,FILDOWN
united states,,,,,,,FN
united states,,,,,,,FNSP
united states,,,,,,,FDO
united states,,,,,,,FRY
united states,,,,,,,FCL
united states,,,,,,,GADOSHI
united states,,,,,,,GOFI
united states,,,,,,,GST
united states,,,,,,,HITX
united states,,,,,,,HRD
united states,,,,,,,I9C
united states,,,,,,,IMT
united states,,,,,,,TROP
united states,,,,,,,XXA
united states,,,,,,,777
united states,,,,,,,JDC
united states,,,,,,,JNTR
united states,,,,,,,KAL
united states,,,,,,,KTLYO
united states,,,,,,,KOMP
united states,,,,,,,LAND
united states,,,,,,,LHB
united states,,,,,,,LVX
united states,,,,,,,LAR
united states,lkrcoin,,,USD,1096047,,LKRc
united states,,,,,,,LOOP
united states,,,,,,,LTCDOWN
united states,,,,,,,MAZ
united states,,,,,,,MEDIBIT
united states,,,,,,,MPT
united states,,,,,,,MNR
united states,,,,,,,MQL
united states,,,,,,,MSB
united states,moneta2,,,USD,1071916,,MONETA
united states,,,,,,,MPH
united states,,,,,,,MT
united states,,,,,,,NTK
united states,neumark,,,USD,1094193,,NEU
united states,,,,,,,NYAN-2
united states,omicron,,,USD,1071900,,OMC
united states,,,,,,,ODEX
united states,,,,,,,OUR
united states,,,,,,,PSHP
united states,,,,,,,YOT
united states,,,,,,,pBTC35A
united states,,,,,,,PHO
united states,,,,,,,CORN
united states,,,,,,,PRT
united states,,,,,,,PQT
united states,,,,,,,PRVS
united states,,,,,,,PROPHET
united states,,,,,,,PSY
united states,,,,,,,QRX
united states,,,,,,,RAP
united states,,,,,,,RFR
united states,,,,,,,RSV
united states,,,,,,,RSP
united states,,,,,,,SAM
united states,,,,,,,SASHIMI
united states,sexcoin,,,USD,1070458,,SXC
united states,,,,,,,ULT
united states,,,,,,,XAT
united states,,,,,,,sBTC
united states,,,,,,,WSOTE
united states,,,,,,,SUM
united states,,,,,,,SUP8EME
united states,,,,,,,SUSHIUP
united states,,,,,,,SWPRL
united states,,,,,,,SXPDOWN
united states,,,,,,,TAT
united states,,,,,,,TCFX
united states,,,,,,,TCH
united states,,,,,,,THE
united states,,,,,,,TORM
united states,,,,,,,TLW
united states,,,,,,,TKMN
united states,,,,,,,TRCL
united states,,,,,,,TRBT
united states,,,,,,,TRXDOWN
united states,,,,,,,NAMI
united states,,,,,,,TKT
united states,,,,,,,UNIDOWN
united states,,,,,,,IFUND
united states,,,,,,,UNOS
united states,uttoken,,,USD,1094192,,UTT
united states,,,,,,,VRO
united states,,,,,,,VRGX
united states,,,,,,,WANLINK
united states,,,,,,,WASP
united states,,,,,,,WANUSDC
united states,,,,,,,WANUSDT
united states,,,,,,,WENB
united states,,,,,,,WOW
united states,,,,,,,IX
united states,,,,,,,XFYI
united states,,,,,,,XLMDOWN
united states,,,,,,,XRPDOWN
united states,,,,,,,XTZDOWN
united states,,,,,,,YFID
united states,,,,,,,YFIDOWN
united states,,,,,,,YFW
united states,,,,,,,YPLT
united states,,,,,,,ZDX
united states,,,,,,,ZIK
united states,,,,,,,SVN
united states,,,,,,,ABAT
united states,,,,,,,ADAI
united states,,,,,,,AKNC
united states,,,,,,,AMKR
united states,,,,,,,ASNX
united states,,,,,,,ACX
united states,,,,,,,AC
united states,,,,,,,ACS
united states,,,,,,,ALCX
united states,,,,,,,AVS
united states,,,,,,,ALH
united states,,,,,,,ALP
united states,,,,,,,SOUL
united states,,,,,,,TARM
united states,,,,,,,BSP
united states,bastonet,,,USD,1071061,,BSN
united states,,,,,,,EYE
united states,,,,,,,BLVR
united states,,,,,,,BELL
united states,,,,,,,BKKG
united states,bit-tube,,,USD,1142188,,TUBE
united states,,,,,,,BCNA
united states,,,,,,,BTCV
united states,bitcoinx,,,USD,1061461,,BCX
united states,,,,,,,BCA
united states,,,,,,,BPP
united states,,,,,,,BTCX
united states,,,,,,,BSC
united states,,,,,,,BITT
united states,,,,,,,18C
united states,blockcdn,,,USD,1061785,,BCDN
united states,,,,,,,OCB
united states,,,,,,,BOTS
united states,,,,,,,BSC
united states,,,,,,,BTSC
united states,,,,,,,BSE
united states,,,,,,,GLDY
united states,,,,,,,BWB
united states,,,,,,,CADC
united states,,,,,,,CHND
united states,,,,,,,CEN
united states,,,,,,,CPAY
united states,,,,,,,CAN
united states,clubcoin,,,USD,1071786,,CLUB
united states,,,,,,,CMIT
united states,,,,,,,CLT
united states,,,,,,,MEET
united states,,,,,,,ZOOM
united states,,,,,,,CVR
united states,,,,,,,DAFT
united states,darklisk,,,USD,1071932,,DISK
united states,,,,,,,DSL
united states,,,,,,,ECU
united states,,,,,,,CLIQ
united states,,,,,,,DEXG
united states,,,,,,,DETS
united states,,,,,,,XFI
united states,,,,,,,xDOT
united states,,,,,,,EA
united states,,,,,,,ESWA
united states,,,,,,,ECOC
united states,,,,,,,EDDA
united states,,,,,,,EDU
united states,,,,,,,EDS
united states,,,,,,,BLACK
united states,,,,,,,ESRC
united states,etheroll,,,USD,1072130,,DICE
united states,,,,,,,ETHPY
united states,,,,,,,ETHIX
united states,,,,,,,EZY
united states,,,,,,,FAIR
united states,,,,,,,FAST
united states,fazzcoin,,,USD,1071867,,FAZZ
united states,,,,,,,FEG
united states,,,,,,,FLO
united states,,,,,,,FOMP
united states,,,,,,,FCH
united states,,,,,,,FRIES
united states,,,,,,,GASG
united states,,,,,,,GZE
united states,,,,,,,GBCR
united states,,,,,,,GLC
united states,,,,,,,GIX
united states,,,,,,,GUAP
united states,,,,,,,HANA
united states,,,,,,,HCA
united states,,,,,,,HEM
united states,,,,,,,HIBS
united states,,,,,,,HTA
united states,,,,,,,HL
united states,,,,,,,HH
united states,,,,,,,IDH
united states,,,,,,,INSUR
united states,,,,,,,ISAL
united states,,,,,,,IZER
united states,,,,,,,JBX
united states,,,,,,,JUMP
united states,,,,,,,KVA
united states,,,,,,,TANGO
united states,,,,,,,$KING
united states,,,,,,,LAVA
united states,,,,,,,L3P
united states,,,,,,,LBY
united states,,,,,,,LBY
united states,,,,,,,LINKDOWN
united states,,,,,,,CASH
united states,,,,,,,LVN
united states,,,,,,,LOL
united states,,,,,,,MKCY
united states,marxcoin,,,USD,1071805,,MARX
united states,,,,,,,MXW
united states,,,,,,,TMED
united states,,,,,,,PLEX
united states,,,,,,,MINI
united states,,,,,,,MINT
united states,,,,,,,MXT
united states,,,,,,,MM
united states,,,,,,,MBX
united states,,,,,,,AIM
united states,,,,,,,XMM
united states,,,,,,,MYFI
united states,,,,,,,NAN
united states,,,,,,,NAZ
united states,,,,,,,NDN
united states,,,,,,,NTRC
united states,,,,,,,NFTP
united states,,,,,,,NSS
united states,,,,,,,NIA
united states,,,,,,,ONC
united states,,,,,,,OPNN
united states,peepcoin,,,USD,1071883,,PCN
united states,,,,,,,PUSD
united states,,,,,,,PVG
united states,,,,,,,$PIR
united states,,,,,,,PLA
united states,,,,,,,PLA
united states,,,,,,,POKE
united states,polybius,,,USD,1168389,,PLBT
united states,,,,,,,CHOP
united states,,,,,,,PRDZ
united states,,,,,,,PRY
united states,,,,,,,PURE
united states,,,,,,,QFI
united states,,,,,,,KUN
united states,,,,,,,QBZ
united states,quotient,,,USD,1071872,,XQN
united states,,,,,,,REL
united states,,,,,,,RI
united states,,,,,,,RITO
united states,,,,,,,ROX
united states,,,,,,,ROM
united states,,,,,,,ROS
united states,rublebit,,,USD,1071858,,RUBIT
united states,rubycoin,,,USD,1071207,,RBY
united states,,,,,,,SAFEMOON
united states,,,,,,,STAMP
united states,,,,,,,SNO
united states,segwit2x,,,USD,1061536,,B2X
united states,,,,,,,SVB
united states,,,,,,,SHDC
united states,,,,,,,erowan
united states,,,,,,,SNG
united states,,,,,,,SKEY
united states,,,,,,,SGT
united states,,,,,,,SPIZ
united states,,,,,,,SLNV2
united states,,,,,,,IOV
united states,,,,,,,STK
united states,,,,,,,SUPERBID
united states,,,,,,,SWSH
united states,,,,,,,SYM
united states,,,,,,,TEP
united states,,,,,,,TV
united states,topchain,,,USD,1066738,,TOPC
united states,,,,,,,TOSHI
united states,,,,,,,TRN
united states,,,,,,,TRP
united states,,,,,,,TTC
united states,,,,,,,UCM
united states,,,,,,,DOG
united states,,,,,,,UNC
united states,,,,,,,POWER
united states,,,,,,,UTY
united states,universa,,,USD,1071976,,UTNP
united states,,,,,,,UNW
united states,,,,,,,VNS
united states,,,,,,,VRAP
united states,,,,,,,VN
united states,voyacoin,,,USD,1071902,,VOYA
united states,,,,,,,WLB
united states,,,,,,,WANSUSHI
united states,,,,,,,WING
united states,,,,,,,YEP
united states,,,,,,,YFIM
united states,,,,,,,YFTE
united states,zeitcoin,,,USD,1070612,,ZEIT
united states,,,,,,,SZC
united states,,,,,,,1AI
united states,,,,,,,1GOLD
united states,,,,,,,3XT
united states,,,,,,,ABUSD
united states,,,,,,,AAVEDOWN
united states,,,,,,,ALINK
united states,,,,,,,ATUSD
united states,,,,,,,AET
united states,agavecoin,,,USD,1129345,,AGVC
united states,,,,,,,AIC
united states,,,,,,,AKITA
united states,,,,,,,ANK
united states,,,,,,,NANA
united states,,,,,,,arNXM
united states,,,,,,,ASAC
united states,,,,,,,NAUT
united states,,,,,,,AWX
united states,,,,,,,AWG
united states,,,,,,,BALI
united states,,,,,,,BLX
united states,,,,,,,BNA
united states,,,,,,,yBAN
united states,,,,,,,BCC
united states,,,,,,,BCHC
united states,,,,,,,BITCI
united states,,,,,,,BTCR
united states,,,,,,,BLFI
united states,bns-token,,,USD,1164719,,BNS
united states,,,,,,,BNZ
united states,,,,,,,BSBT
united states,,,,,,,TOOLS
united states,canyacoin,,,USD,1071956,,CAN
united states,,,,,,,CARR
united states,,,,,,,CELEB
united states,,,,,,,CITY
united states,,,,,,,CCE
united states,,,,,,,$COIN
united states,,,,,,,CIPX
united states,comsa-eth,,,USD,1071783,,CMS
united states,,,,,,,CRL
united states,,,,,,,AKM
united states,,,,,,,CBET
united states,,,,,,,KEK
united states,,,,,,,CURE
united states,,,,,,,CBR
united states,,,,,,,CRE
united states,,,,,,,DIC
united states,,,,,,,DPC
united states,,,,,,,DARK
united states,,,,,,,DSC
united states,,,,,,,DFGL
united states,,,,,,,DFX
united states,,,,,,,DGP
united states,,,,,,,DDR
united states,,,,,,,DCH
united states,,,,,,,DOGY
united states,,,,,,,DYT
united states,,,,,,,DRGB
united states,,,,,,,EDC
united states,,,,,,,ESTI
united states,,,,,,,ECOS
united states,,,,,,,EGC
united states,,,,,,,EMC
united states,,,,,,,EMB
united states,,,,,,,ETM
united states,encrypgen,,,USD,1071247,,DNA
united states,,,,,,,ETO
united states,,,,,,,ETHA
united states,,,,,,,ETHBN
united states,,,,,,,EXEN
united states,,,,,,,FEB
united states,,,,,,,FEX
united states,,,,,,,FSP
united states,,,,,,,PAPER
united states,,,,,,,FORS
united states,,,,,,,FOX
united states,,,,,,,FCR
united states,,,,,,,FNK
united states,,,,,,,FXT
united states,,,,,,,GERA
united states,,,,,,,GBK
united states,,,,,,,GOT
united states,,,,,,,GSMT
united states,,,,,,,GC
united states,,,,,,,HAPY
united states,,,,,,,HATCH
united states,,,,,,,HEBE
united states,,,,,,,HGH
united states,,,,,,,HINT
united states,,,,,,,7ADD
united states,,,,,,,HOO
united states,,,,,,,HPY
united states,,,,,,,IDL
united states,,,,,,,INTX
united states,,,,,,,ISDT
united states,,,,,,,JDB
united states,,,,,,,KARMA
united states,kashhcoin,,,USD,1071951,,KASHH
united states,,,,,,,KASH
united states,,,,,,,KIM
united states,,,,,,,KTC
united states,,,,,,,KSS
united states,lambocoin,,,USD,1075603,,LAMBO
united states,,,,,,,LMCH
united states,,,,,,,LEMO
united states,,,,,,,LIGHT
united states,,,,,,,LIMIT
united states,,,,,,,LBD
