country,name,full_name,,tag,id,isin,symbol,currency,stock_exchange,def_stock_exchange
italy,Boost Palladium 1X Short Daily,WisdomTree Palladium 1x Daily Short,,boost-palladium-1x-short-daily-mi,951490,IE00B94QLR02,1PAS,EUR,Milan,TRUE
italy,Vanguard FTSE Dev World,Vanguard FTSE Developed World UCITS ETF USD Distributing,,vanguard-ftse-developed-world-l?cid=1121208,1121208,IE00BKX55T58,VEVE,EUR,Milan,FALSE
italy,Boost EM 3x Leverage Daily,Boost Emerging Markets 3x Leverage Daily,,boost-em-3x-leverage-daily,1024564,IE00BYTYHN28,3EML,EUR,Milan,TRUE
italy,Lyxor UCITS Stoxx Europe 600 Health Care,Lyxor UCITS Stoxx Europe 600 Health Care,,lyxor-stoxx-europe-600-health-care?cid=47201,47201,LU1834986900,LYXHEA,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Retail,Lyxor Index Fund - Lyxor STOXX Europe 600 Retail UCITS ETF Acc,,lyxor-stoxx-europe-600-retail?cid=47045,47045,LU1834988435,RTA,EUR,Milan,FALSE
italy,Lyxor BofAML USD High Yield Bond UCITS Monthly Hed,Lyxor BofAML USD High Yield Bond UCITS Monthly Hedged D-EUR,,lyxor-bofaml-usd-hiyld-bd-mi,1052593,LU1435356495,USYH,EUR,Milan,TRUE
italy,iShares Euro Government Bond 3-7Yr UCITS Acc,iShares Euro Government Bond 3-7Yr UCITS Acc,,cs-etf-(ie)-on-iboxx-eur-govt-3-7?cid=46967,46967,IE00B3VTML14,CSBGE7,EUR,Milan,FALSE
italy,Lyxor UCITS MSCI Korea C-EUR,Lyxor MSCI Korea UCITS ETF - Acc-EUR,,lyxor-msci-korea?cid=47187,47187,LU1900066975,KOR,EUR,Milan,FALSE
italy,iShares Italy Government Bond UCITS,iShares Italy Government Bond UCITS,,ishares-barclays-italy-tr.bond?cid=949398,949398,IE00B7LW6Y90,IITB,EUR,Milan,FALSE
italy,UBS (Irl) ETF plc - MSCI USA Value UCITS USD A-dis,UBS (Irl) ETF plc - MSCI USA Value UCITS USD A-dis,,ubs-plc-msci-usa-value-(usd)-a-de?cid=949394,949394,IE00B78JSG98,USVEUY,EUR,Milan,FALSE
italy,ETFS Silver,ETFS Silver,,etfs-silver?cid=46850,46850,GB00B15KY328,SLVR,EUR,Milan,FALSE
italy,ETFS 3x Long USD Short EUR,WisdomTree Long USD Short EUR 3x Daily,,etfs-3x-long-usd-short-eur,37587,JE00B3QQ4551,EUS3,EUR,Milan,TRUE
italy,Amundi Euro Corporates UCITS,Amundi Euro Corporates UCITS,,amundi-euro-corporates-de?cid=47154,47154,LU1681039647,CC4,EUR,Milan,FALSE
italy,Amundi ETF MSCI Japan UCITS,Amundi ETF MSCI Japan UCITS,,amundi-etf-msci-japan---eur?cid=47008,47008,LU1602144732,CJ1,EUR,Milan,FALSE
italy,db x-trackers ShortDAX Daily UCITS 1C,db x-trackers ShortDAX Daily UCITS 1C,,db-x-trackers-shortdax-daily?cid=47141,47141,LU0292106241,XSDX,EUR,Milan,FALSE
italy,Xtrackers Euro Stoxx Quality Dividend UCITS,Xtrackers Euro Stoxx Quality Dividend UCITS ETF ID,,db-xtrackers-dj-euro-stoxx-div30?cid=46970,46970,LU0292095535,XD3E,EUR,Milan,FALSE
italy,Lyxor iBoxx $ Treasuries 1-3 DR Monthly Hedged D-E,Lyxor iBoxx $ Treasuries 1-3 DR UCITS Monthly Hedged D-EUR,,lyxor-iboxx-tres-1-3-dr-mon-hgd,1011908,LU1407887329,U13H,EUR,Milan,TRUE
italy,db x-trackers MSCI EMU Minimum Volatility UCITS,db x-trackers MSCI EMU Minimum Volatility UCITS,,db-xtrack-msci-emu-minvol,1011922,IE00BDGN9Z19,XMVE,EUR,Milan,TRUE
italy,Vanguard USD Corp Bd,Vanguard USD Corporate Bond UCITS ETF,,vanguard-usd-corporate-bd-l?cid=1120087,1120087,IE00BZ163K21,VUCP,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Insurance,Lyxor Index Fund - Lyxor STOXX Europe 600 Insurance UCITS ETF Acc,,lyxor-stoxx-europe-600-insurance?cid=47204,47204,LU1834987973,LYYQ,EUR,Milan,FALSE
italy,Amundi ETF Cash 3 Months EuroMTS Investment Grade,Amundi ETF Cash 3 Months EuroMTS Investment Grade UCITS,,amundi-cash-3-months-mts-invest?cid=46994,46994,FR0010754200,C3M,EUR,Milan,FALSE
italy,Amundi ETF MSCI Nordic UCITS,Amundi ETF MSCI Nordic UCITS,,amundi-msci-nordic?cid=47159,47159,LU1681044647,CN1,EUR,Milan,FALSE
italy,ETFS Petroleum,ETFS Petroleum,,etfs-petroleum-dj-aigci?cid=47351,47351,GB00B15KYC19,AIGO,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Technology,Lyxor UCITS Stoxx Europe 600 Technology,,lyxor-stoxx-europe-600-technology?cid=47036,47036,LU1834988518,LYXTNO,EUR,Milan,FALSE
italy,iShares Euro Corp Bnd Sustain Screen 0-3y,iShares € Corp Bond SRI 0-3yr UCITS ETF EUR (Dist),,ishares-euro-corp-bnd-sus-scrn-0-3y?cid=1138372,1138372,IE00BYZTVV78,SUSE,EUR,Milan,FALSE
italy,db x-trackers LPX MM Private Equity UCITS,db x-trackers LPX MM Private Equity UCITS,,db-x-trackers-lpx-mm-private-eq?cid=949457,949457,LU0322250712,XLPE,EUR,Milan,FALSE
italy,Ossiam US Minimum Variance NR UCITS 1C,Ossiam US Minimum Variance NR UCITS 1C,,ossiamus-minimum-variance-nr?cid=47099,47099,LU0599612685,SPMV,EUR,Milan,FALSE
italy,db x-trackers LevDAX Daily UCITS 1C,db x-trackers LevDAX Daily UCITS 1C,,db-x-trackers-levdax-daily?cid=47063,47063,LU0411075376,XLDX,EUR,Milan,FALSE
italy,SSgA SPDR S&P 500 Low Volatility,SSgA SPDR S&P 500 Low Volatility,,spdr-s-p-500-low-volatility-gbp?cid=949399,949399,IE00B802KR88,LOWV,EUR,Milan,FALSE
italy,Invesco MSCI World ESG Unvsl Screened UCITS,Invesco MSCI World ESG Universal Screened UCITS ETF,,invesco-msci-world-esg-unvslscreen,1140506,IE00BJQRDK83,ESGW,EUR,Milan,TRUE
italy,db x-trackers MSCI Canada UCITS 1C,db x-trackers MSCI Canada UCITS 1C,,db-xtrackers-msci-canada-trn-uk?cid=47061,47061,LU0476289540,XCAN,EUR,Milan,FALSE
italy,iShares MSCI Emerging Markets Asia UCITS,iShares MSCI Emerging Markets Asia UCITS,,cs-etf-(ie)-on-msci-em-asia?cid=46886,46886,IE00B5L8K969,CSEMAS,EUR,Milan,FALSE
italy,Amundi ETF Nasdaq-100 UCITS,Amundi ETF Nasdaq-100 UCITS,,amundi-etf-nasdaq-100---eur?cid=46874,46874,FR0010892216,ANX,EUR,Milan,FALSE
italy,ETFS Physical Palladium,ETFS Physical Palladium,,etfs-physical-palladium?cid=47102,47102,JE00B1VS3002,PHPD,EUR,Milan,FALSE
italy,Invesco Elwood Global Blockchain UCITS Acc,Invesco Elwood Global Blockchain UCITS ETF,,invesco-elwood-globalblockchain-usd?cid=1126187,1126187,IE00BGBN6P67,INBCHN,EUR,Milan,FALSE
italy,db x-trackers MSCI Russia Capped UCITS 1C,db x-trackers MSCI Russia Capped UCITS 1C,,db-msci-russia-25-cap-uk?cid=47134,47134,LU0322252502,XMRC,EUR,Milan,FALSE
italy,iShares Euro Corporate Bond ex-Financials UCITS,iShares Euro Corporate Bond ex-Financials UCITS,,ishares-euro-corp-bd-x-finance?cid=949368,949368,IE00B4L5ZG21,IEXF,EUR,Milan,FALSE
italy,BNPP Easy-EURO Corp Bond SRI Fossil Free UCITS,BNP Paribas Easy € Corp Bond SRI Fossil Free UCITS ETF Acc,,bnppeasy-euro-corpbndsri-fossilfree?cid=1128762,1128762,LU1859444769,SRIC,EUR,Milan,FALSE
italy,Amundi Floating Rate Euro Corporate,Amundi Index Solutions - Amundi Floating Rate EURO Corporate 1-3 UCITS ETF-C,,amundi-floating-rate-euro-corporate,956361,LU1681041114,AFRN,EUR,Milan,TRUE
italy,Lyxor UCITS FTSE EPRA/NAREIT Global Developed D-EU,Lyxor UCITS FTSE EPRA/NAREIT Global Developed D-EUR,,lyxor-msci-world-real-estate?cid=47043,47043,LU1832418773,REWLD,EUR,Milan,FALSE
italy,Amundi ETF Govt Bond Lowest Rated EuroMTS Investme,Amundi ETF Govt Bond Lowest Rated EuroMTS Investment Grade 1-3 UCITS,,amundi-govt-bond-lowest-rated-eurom?cid=949334,949334,LU1681046345,X13G,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Utilities,Lyxor UCITS Stoxx Europe 600 Utilities,,lyxor-stoxx-europe-600-utilities?cid=47037,47037,LU1834988864,LYXUTI,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Industrial Goods & Se,Lyxor Index Fund - Lyxor STOXX Europe 600 Industrial Goods & Services UCITS ETF Acc,,lyxor-stoxx-600-ind.-goods---ser.?cid=47184,47184,LU1834987890,INDG,EUR,Milan,FALSE
italy,Amundi JPX-Nikkei 400 UCITS,Amundi Index Solutions - Amundi JPX-Nikkei 400 UCITS ETF-C EUR,,amundi-jpx-nikkei-400-ucits,956360,LU1681038912,JPNK,EUR,Milan,TRUE
italy,db x-trackers II Sterling Cash UCITS,db x-trackers II Sterling Cash UCITS,,db-x-trackers-ii-sterling-cash-etf?cid=46878,46878,LU0321464652,XSTR,EUR,Milan,FALSE
italy,SPDR MSCI Europe Industrials UCITS,SPDR MSCI Europe Industrials UCITS,,spdr-msci-europe-industrials?cid=949429,949429,IE00BKWQ0J47,STQX,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Telecommunications,Lyxor UCITS Stoxx Europe 600 Telecommunications,,lyxor-stoxx-europe-600-telecom?cid=47050,47050,LU1834988609,TELE,EUR,Milan,FALSE
italy,db x-trackers MSCI USA UCITS 1C,db x-trackers MSCI USA UCITS 1C,,db-x-trackers-msci-usa-trn-index?cid=46876,46876,LU0274210672,XMUS,EUR,Milan,FALSE
italy,db x-trackers MSCI AC Asia Ex Japan UCITS,db x-trackers MSCI AC Asia Ex Japan UCITS,,db-msci-asia-x-jap.-tr-uk?cid=47116,47116,LU0322252171,XAXJ,EUR,Milan,FALSE
italy,Franklin LibertyQ Emerging Markets UCITS,Franklin LibertyQ Emerging Markets UCITS ETF,,franklin-libertyq-emrgngmrkts-mi,1062624,IE00BF2B0K52,FLXE,EUR,Milan,TRUE
italy,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers STOXX Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=47144,47144,LU0328475792,XSX6,EUR,Milan,FALSE
italy,SG EURO STOXX 50 +3x Daily Leveraged Collateralize,SG Euro Stoxx 50 +3x Daily Leveraged Collateralized,,sg-eustoxx-50-3x-daily-lever-coll,951562,XS1101724513,SX5E3L,EUR,Milan,TRUE
italy,SPDR MSCI ACWI IMI,SPDR MSCI ACWI IMI,,spdr-msci-acwi-imi-de?cid=949356,949356,IE00B3YLTY66,IMIE,EUR,Milan,FALSE
italy,ETFS Lev Petroleum DJ UBSCI,WisdomTree Petroleum 2x Daily Leveraged,,etfs-leveraged-petroleum,951540,JE00BDD9Q733,LPET,EUR,Milan,TRUE
italy,WisdomTree Emerging Markets SmallCap Div UCITS,WisdomTree Emerging Markets SmallCap Dividend UCITS,,wisdomtree-em-smallcap-div?cid=956364,956364,IE00BQZJBM26,WTDGSE,EUR,Milan,FALSE
italy,iShares MSCI Australia UCITS,iShares MSCI Australia UCITS,,ishares-msci-australia-de?cid=949373,949373,IE00B5377D42,SAUS,EUR,Milan,FALSE
italy,db x-trackers II Short iBoxx Sovereigns Eurozone U,db x-trackers II Short iBoxx Sovereigns Eurozone UCITS 1C,,db-xtrackers-short-€-sov.-euro-tr?cid=46978,46978,LU0321463258,XSGL,EUR,Milan,FALSE
italy,SPDR S&P U.S. Health Care Select Sector,SPDR® S&P® U.S. Health Care Select Sector UCITS ETF,,spdr-sp-us-hc-select-sector?cid=1096036,1096036,IE00BWBXM617,SXLV,EUR,Milan,FALSE
italy,SG DAX -3x Daily Short Collateralized,SG DAX -3x Daily Short Collateralized,,sg-dax--3x-daily-short-collat,951499,XS1101722228,DAX3S,EUR,Milan,TRUE
italy,ETFS Physical Platinum,ETFS Physical Platinum,,etfs-physical-platinum?cid=46849,46849,JE00B1VS2W53,PHPT,EUR,Milan,FALSE
italy,Vanguard EUR Corporate Bond,Vanguard EUR Corporate Bond UCITS ETF,,vanguard-eur-corporate-bond?cid=1120078,1120078,IE00BZ163G84,VECP,EUR,Milan,FALSE
italy,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056530,1056530,LU0397221945,XQUI,EUR,Milan,FALSE
italy,PowerShares Preferred Shares UCITS,PowerShares Preferred Shares UCITS,,powershares-preferred-shares-ucits?cid=1054691,1054691,IE00BDVJF675,PRFD,EUR,Milan,FALSE
italy,Lyxor UCITS South Africa (FTSE JSE Top 40),Lyxor UCITS South Africa (FTSE JSE Top 40),,lyxor-south-africa-(ftse-jse)?cid=46873,46873,FR0010464446,SAFRI,EUR,Milan,FALSE
italy,db x-trackers II iBoxx Sovereign Eurozone Yield Pl,Xtrackers II iBoxx Eurozone Government Bond Yield Plus 1-3 UCITS ETF 1C,,db-x-trckers-ii-iboxx-sovereigns-eu,949562,LU0925589839,XYP1,EUR,Milan,TRUE
italy,ETFS 5x Long GBP Short EUR,ETFS 5x Long GBP Short EUR,,etfs-5x-long-usd-short-eur,951507,JE00BMM1X163,EGB5,EUR,Milan,TRUE
italy,iShares MSCI South Africa UCITS,iShares MSCI South Africa UCITS,,ishares-msci-south-africa-de?cid=994160,994160,IE00B52XQP83,SRSA,EUR,Milan,FALSE
italy,Lyxor Long Gold,Lyxor Long Gold,,lyxor-long-gold,38453,XS0416722857,GOLDL,USD,Milan,TRUE
italy,Amundi ETF Japan Topix EUR Hedged Daily UCITS,Amundi ETF Japan Topix EUR Hedged Daily UCITS,,amundi-topix-hdg?cid=949325,949325,FR0011314277,TPXH,EUR,Milan,FALSE
italy,db x-trackers MSCI Europe UCITS DR,db x-trackers MSCI Europe UCITS DR,,db-xtrackers-msci-europe-trn?cid=46867,46867,LU0274209237,XMEU,EUR,Milan,FALSE
italy,iShares $ Emerging Markets Corporate Bond UCITS,iShares $ Emerging Markets Corporate Bond UCITS,,ishares-$-em-corp-bond?cid=949389,949389,IE00B6TLBW47,EMCR,EUR,Milan,FALSE
italy,Lyxor UCITS Japan Topix Daily Hedged D-EUR,Lyxor UCITS Japan Topix Daily Hedged D-EUR,,lyxor-japan-(topix)-daily-hedged-mi,949328,FR0011475078,JPNH,EUR,Milan,TRUE
italy,Lyxor UCITS MSCI USA D-EUR,Lyxor UCITS MSCI USA D-EUR,,lyxor-msci-usa?cid=47238,47238,FR0010296061,LUSA,EUR,Milan,FALSE
italy,SPDR MSCI Europe UCITS,SPDR MSCI Europe UCITS,,spdr-msci-europe?cid=949432,949432,IE00BKWQ0Q14,EROX,EUR,Milan,FALSE
italy,Amundi ETF MSCI Europe Healthcare UCITS,Amundi ETF MSCI Europe Healthcare UCITS,,amundi-etf-msci-europe-healthcare?cid=47005,47005,FR0010688192,CH5,EUR,Milan,FALSE
italy,SG DAX +3x Daily Leveraged Collateralized,SG DAX +3x Daily Leveraged Collateralized,,sg-dax-3x-daily-lever-collat,951498,XS1101723622,DAX3L,EUR,Milan,TRUE
italy,SG Gold -3X Daily Short Collateralized,SG Gold -3X Daily Short Collateralized,,sg-gold--3x-daily-short-collat,951528,XS1073721216,GOLD3S,EUR,Milan,TRUE
italy,ETFS EUR Daily Hedged Silver,WisdomTree Silver - EUR Daily Hedged,,etfs-eur-daily-hedged-silver,1024588,JE00B5SV2703,ESVR,EUR,Milan,TRUE
italy,Lyxor UCITS Stoxx Europe 600 Food & Beverage,Lyxor UCITS Stoxx Europe 600 Food & Beverage,,lyxor-stoxxeuro-600-food---bev.?cid=47196,47196,LU1834985845,DJFOO,EUR,Milan,FALSE
italy,Amundi MSCI Europe Banks UCITS,Amundi MSCI Europe Banks UCITS,,amundi-msci-europe-banks-de?cid=46999,46999,FR0010688176,CB5,EUR,Milan,FALSE
italy,SSgA SPDR MSCI Emerging Markets UCITS,SSgA SPDR MSCI Emerging Markets UCITS,,spdr-msci-emerging-markets?cid=949364,949364,IE00B469F816,EMRG,EUR,Milan,FALSE
italy,Franklin LibertyQ European Dividend UCITS,Franklin LibertyQ European Dividend UCITS ETF,,franklin-libertyq-eu-div-ucits,1062625,IE00BF2B0L69,FLXD,EUR,Milan,TRUE
italy,Lyxor UCITS MSCI Asia Ex Japan C-EUR,Lyxor MSCI AC Asia Ex Japan UCITS ETF - Acc-EUR,,lyxor-msci-asia-apex-50?cid=46990,46990,LU1900068161,LAPEX,EUR,Milan,FALSE
italy,Lyxor EuroMTS 5-7Y Invstmnt Grd C,Lyxor EuroMTS 5-7Y Investment Grade UCITS C,,lyxor-euromts-5-7y-invstmnt-grd-c,986906,LU1287023003,EM57,EUR,Milan,TRUE
italy,db x-trackers II iTraxx Crossover 5y UCITS,db x-trackers II iTraxx Crossover 5y UCITS,,db-x-trackers-ii-crossover-5-y-tr?cid=949451,949451,LU0290359032,XTXC,EUR,Milan,FALSE
italy,Boost Copper 3x Short Daily,WisdomTree Copper 3x Daily Short,,boost-copper-3x-short,945848,IE00B8KD3F05,3HCS,EUR,Milan,TRUE
italy,BNP Paribas Easy SP 500 UCITS,BNP Paribas Easy S&P 500 UCITS ETF EUR C,,bnp-paribas-easy-sp-500-ucits?cid=1128758,1128758,FR0011550185,ESEE,EUR,Milan,FALSE
italy,ETFS Short Brent Crude,ETFS Short Brent Crude,,etfs-short-brent-crude?cid=47104,47104,JE00B78DPL57,SBRT,EUR,Milan,FALSE
italy,db x-trackers II MTS Ex-Bank of Italy BTP UCITS 1D,db x-trackers II MTS Ex-Bank of Italy BTP UCITS 1D,,db-mts-x-bank-of-italy-btp-de?cid=37613,37613,LU0613540185,XBTP,EUR,Milan,FALSE
italy,Source Morningstar US Energy Infrastructure MLP UC,Source Morningstar US Energy Infrastructure MLP UCITS B,,source-morningstar-us-energy-inf-ml,949400,IE00B8CJW150,MLPD,EUR,Milan,TRUE
italy,ETFS-E Fund MSCI China A GO,ETFS-E Fund MSCI China A GO UCITS,,etfs-e-fund-msci-china-a-go?cid=949419,949419,IE00BHBFDF83,CASH,EUR,Milan,FALSE
italy,Lyxor UCITS iBoxx EUR Liquid High Yield 30 Ex-Fina,Lyxor UCITS iBoxx EUR Liquid High Yield 30 Ex-Financial,,lyxor-iboxx-eur-liq.-high-yield-30?cid=47246,47246,LU1812090543,HY,EUR,Milan,FALSE
italy,iShares MSCI North America UCITS,iShares MSCI North America UCITS,,ishares-msci-north-america-gbp?cid=47084,47084,IE00B14X4M10,INAA,EUR,Milan,FALSE
italy,ETFS Short Natural Gas,ETFS Short Natural Gas,,etfs-short-natural-gas?cid=46945,46945,JE00B24DKH53,SNGA,EUR,Milan,FALSE
italy,iShares Euro Covered Bond UCITS,iShares Euro Covered Bond UCITS,,ishares-eur-covered-bond?cid=46904,46904,IE00B3B8Q275,ICOV,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Construction & Materi,Lyxor Index Fund - Lyxor STOXX Europe 600 Construction & Materials UCITS ETF Acc,,lyxor-stoxx-euro-600-cons.---mat.?cid=47194,47194,LU1834983808,DJST,EUR,Milan,FALSE
italy,Vanguard USD Treasury Bd,Vanguard USD Treasury Bond UCITS ETF,,vanguard-usd-treasury-bd-l?cid=1120089,1120089,IE00BZ163M45,VUTY,EUR,Milan,FALSE
italy,iShares Nikkei 225 UCITS,iShares Nikkei 225 UCITS,,cs-(ie)-on-nikkei-225?cid=47058,47058,IE00B52MJD48,CSNKY,EUR,Milan,FALSE
italy,Amundi ETF Global Emerging Bond Markit iBoxx UCITS,Amundi ETF Global Emerging Bond Markit iBoxx UCITS,,amundi-global-emrg-bond-iboxx?cid=46987,46987,LU1681041205,AGEB,EUR,Milan,FALSE
italy,Source Consumer Discretionary S&P US Select Sector,Source Consumer Discretionary S&P US Select Sector UCITS,,source-us-consumer-discretnry?cid=949361,949361,IE00B449XP68,XLYS,EUR,Milan,FALSE
italy,UBS ETF MSCI World Socially Responsible UCITS USD,UBS ETF MSCI World Socially Responsible UCITS USD A-dis,,ubs-msci-world-socially-resp.-a-de?cid=949490,949490,LU0629459743,WSREUA,EUR,Milan,FALSE
italy,iShares Euro Government Bond 15-30Yr UCITS,iShares Euro Government Bond 15-30Yr UCITS,,ishares-euro-gov.-bond-15-30-it,47180,IE00B1FZS913,IBGL,EUR,Milan,TRUE
italy,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS,,db-xtrackers-s-p-cnx-nifty-uk?cid=46856,46856,LU0292109690,XNIF,EUR,Milan,FALSE
italy,ETFS EUR Daily Hedged Zinc,ETFS EUR Daily Hedged Zinc,,etfs-zinc-eur-daily-hedged,38725,JE00B78NNM23,EZNC,EUR,Milan,TRUE
italy,iShares MDAX UCITS DE,iShares MDAX UCITS,,ishares-mdax-(de)-de?cid=994158,994158,DE0005933923,EXS3,EUR,Milan,FALSE
italy,SPDR MSCI Europe Health Care UCITS,SPDR MSCI Europe Health Care UCITS,,spdr-msci-europe-health-care?cid=949428,949428,IE00BKWQ0H23,STWX,EUR,Milan,FALSE
italy,ETFS 3x Long GBP Short EUR,ETFS 3x Long GBP Short EUR,,etfs-3x-long-gbp-short-eur,37472,JE00B3R2DZ58,EGB3,EUR,Milan,TRUE
italy,Invesco Variable Rate Preferred Shares UCITS,Invesco Variable Rate Preferred Shares UCITS ETF,,invesco-variableratepreferredshares,1112796,IE00BG21M733,VRPS,EUR,Milan,TRUE
italy,SSgA SPDR S&P 400 US Mid Cap,SSgA SPDR S&P 400 US Mid Cap,,spdr-s-p-400-us-mid-cap?cid=949371,949371,IE00B4YBJ215,SPY4,EUR,Milan,FALSE
italy,Lyxor EuroMTS 1-3 Italy BTP Govt Bond DR C-EUR,Lyxor EuroMTS 1-3 Italy BTP Government Bond DR UCITS C-EUR,,lyxor-euromts-1-3it-btp-gvt-dr-ceur,1052107,LU1598691050,BTP13,EUR,Milan,TRUE
italy,iShares Core UK Gilts UCITS,iShares Core UK Gilts UCITS,,ishares-ftse-uk-all-stks-gilt?cid=46914,46914,IE00B1FZSB30,IGLT,EUR,Milan,FALSE
italy,Boost US Treasuries 10Y 3X Leverage Daily,Boost US Treasuries 10Y 3X Leverage Daily,,boost-us-treasuries-10y-3x-lev,945852,IE00BKT09032,3TYL,EUR,Milan,TRUE
italy,Source Utilities S&P US Select Sector UCITS,Source Utilities S&P US Select Sector UCITS,,source-utilities-s-p-us-select-sect,949346,IE00B3VPKB53,XLUS,EUR,Milan,TRUE
italy,Lyxor UCITS MSCI World Energy TR C-EUR,Lyxor UCITS MSCI World Energy TR C-EUR,,lyxor-msci-world-energy-tr?cid=949473,949473,LU0533032420,ENERW,EUR,Milan,FALSE
italy,iShares MSCI Pacific ex-Japan UCITS Dist,iShares MSCI Pacific ex-Japan UCITS Dist,,ishares-msci-pacific-ex-japan-uk?cid=46832,46832,IE00B4WXJD03,SPXJ,EUR,Milan,FALSE
italy,Amundi Index Solutions Barclays Euro AGG Corporate,Amundi Index Solutions Barclays Euro AGG Corporate UCITS DR,,ais-barclays-euro-agg-corporate-dr,1013270,LU1437018168,ECRPI,EUR,Milan,TRUE
italy,SPDR Barclays Cap Euro Government Bond,SPDR Barclays Cap Euro Government Bond,,spdr-barclays-euro-gov-bond?cid=949344,949344,IE00B3S5XW04,GOVY,EUR,Milan,FALSE
italy,Boost Bund 30Y 3X Short Daily,Boost Bund 30Y 3X Short Daily,,boost-bund-30y-3x-short-daily,1056433,IE00BF4TW453,3UBS,EUR,Milan,TRUE
italy,Lyxor MSCI World Information Technology TR UCITS C,Lyxor MSCI World Information Technology TR UCITS C-EUR,,lyxor-msci-world-info-tech-tr?cid=47228,47228,LU0533033667,LTNOW,EUR,Milan,FALSE
italy,Lyxor UCITS Stoxx Europe 600 Automobiles & Parts,Lyxor Index Fund - Lyxor STOXX Europe 600 Automobiles & Parts UCITS ETF Acc,,lyxor-stoxxeuro-600-auto.---parts?cid=47150,47150,LU1834983394,AUTP,EUR,Milan,FALSE
italy,db Physical Palladium Euro Hedged,db Physical Palladium Euro Hedged,,db-physical-palladium-euro-hdg-de?cid=951568,951568,DE000A1EK3B8,XAD4,EUR,Milan,FALSE
italy,db x-trackers MSCI Korea UCITS DR,db x-trackers MSCI Korea UCITS DR,,db-xtrackers-msci-korea-trn-uk?cid=46858,46858,LU0292100046,XMKO,EUR,Milan,FALSE
italy,Lyxor UCITS MSCI World Utilities TR C-EUR,Lyxor UCITS MSCI World Utilities TR C-EUR,,lyxor-msci-world-utilities-tr?cid=949476,949476,LU0533034558,LUTIW,EUR,Milan,FALSE
italy,ETFX Russell 2000 US Small CAP GO UCITS,ETFX Russell 2000 US Small CAP GO UCITS,,etfx-russell-2000-us-smlcap-fund?cid=949343,949343,IE00B3CNHJ55,RTWO,EUR,Milan,FALSE
italy,iShares UK Property UCITS,iShares UK Property UCITS,,ishares-ftse-nareit-uk-pty?cid=949337,949337,IE00B1TXLS18,IUKP,EUR,Milan,FALSE
italy,Source Euro Stoxx 50 TR A UCITS,Source Euro Stoxx 50 TR A UCITS,,euro-stoxx-50-source?cid=949383,949383,IE00B60SWX25,SDJE50,EUR,Milan,FALSE
italy,db x-trackers IIEmerging Markets Liquid Eurobond U,db x-trackers IIEmerging Markets Liquid Eurobond UCITS 1C,,db-em-liquid-eurobond---eur?cid=47121,47121,LU0321462953,XEMB,EUR,Milan,FALSE
italy,Amundi Index Solutions - Amundi Prime Eurozone UCI,Amundi Index Solutions - Amundi Prime Eurozone UCITS ETF DR,,amundi-prime-eurozone-ucits-dr,1126172,LU1931974429,ETFEZ,EUR,Milan,TRUE
italy,Lyxor MSCI World Consumer Discretionary TR UCITS C,Lyxor MSCI World Consumer Discretionary TR UCITS C-EUR,,lyxor-msci-world-consumer-disc.-tr?cid=949472,949472,LU0533032008,LDISW,EUR,Milan,FALSE
italy,ETFS Long JPY Short EUR,ETFS Long JPY Short EUR,,etfs-long-jpy-short-eur-mi,951513,JE00B3MWC642,EUJP,EUR,Milan,TRUE
italy,db x-trackers II iBoxx Sovereigns Eurozone 5-7 UCI,db x-trackers II iBoxx Sovereigns Eurozone 5-7 UCITS,,db-xtrackers-ii-€-sov.-euro-5-7-tr?cid=47114,47114,LU0290357176,X57E,EUR,Milan,FALSE
italy,db Brent Crude Oil Booster Euro Hedged,db Brent Crude Oil Booster Euro Hedged,,db-brent-crude-oil-boost-hgd-de?cid=38751,38751,DE000A1AQGX1,XETC,EUR,Milan,FALSE
italy,UBS ETF MSCI EMU Value UCITS EUR Adis,UBS ETF MSCI EMU Value UCITS EUR Adis,,ubs-etf-emu-values-de?cid=47232,47232,LU0446734369,EMVEUA,EUR,Milan,FALSE
italy,db x-trackers MSCI EM Asia UCITS 1C,db x-trackers MSCI EM Asia UCITS 1C,,db-x-trackers-msci-em-asia-trn?cid=47126,47126,LU0292107991,XMAS,EUR,Milan,FALSE
italy,db x-trackers S&P/ASX 200 UCITS DR 1C,db x-trackers S&P/ASX 200 UCITS DR 1C,,db-x-trackers-s-p-asx-200?cid=47115,47115,LU0328474803,XAUS,EUR,Milan,FALSE
