country,name,full_name,tag,,id,currency,symbol,market
austria,TR Austria 5 Years Government Benchmark,Thomson Reuters Austria 5 Years Government Benchmark,tr-oe-5-y-government,,956827,EUR,TRXVOEGOV5E,global_indices
austria,TR Austria 10 Years Government Benchmark,Thomson Reuters Austria 10 Years Government Benchmark,tr-oe-10-y-government,,956828,EUR,TRXVOEGOV10E,global_indices
austria,TR Austria 2 Years Government Benchmark,Thomson Reuters Austria 2 Years Government Benchmark,tr-oe-2-y-government,,956835,EUR,TRXVOEGOV2E,global_indices
austria,BNY Mellon Austria Classic ADR,BNY Mellon Austria Classic ADR,bny-austria-classic-adr,,956009,USD,BKCAT,global_indices
austria,BNY Mellon Austria Classic ADR TR,BNY Mellon Austria Classic ADR Total Return,bny-austria-classic-adr-tr,,956142,USD,BKCATT,global_indices
austria,Russian USD,Russian USD,russian-traded,,945464,USD,RTX,world_indices
austria,RDX Extended EUR,RDX Extended EUR,rdx-extended-eur,,945470,EUR,RXEUR,world_indices
austria,Wiener Boerse,Wiener Boerse,wiener-boerse-share,,49523,EUR,WBKI,world_indices
austria,VBV Osterreichischer Nachhaltigkeitsindex,VBV Osterreichischer Nachhaltigkeitsindex,vonix,,945491,EUR,VONIX,world_indices
austria,SRX,SRX,srx,,942859,EUR,SRXEUR,world_indices
austria,South East Europe USD,South East Europe USD,setx-usd,,945487,USD,SETXUSD,world_indices
austria,South East Europe EUR,South East Europe EUR,setx-eur,,945486,EUR,SETXEUR,world_indices
austria,Short CECE,Short CECE,short-cece,,945484,EUR,SCECE,world_indices
austria,Short ATX,Short ATX,short-atx,,945482,EUR,SATX,world_indices
austria,Serbian USD,Serbian USD,srx-usd,,945495,USD,SRXUSD,world_indices
austria,TR Austria 7 Years Government Benchmark,Thomson Reuters Austria 7 Years Government Benchmark,tr-oe-7-y-government,,956822,EUR,TRXVOEGOV7E,global_indices
austria,Polish Traded PLN,Polish Traded PLN,polish-traded-pln,,945450,PLN,PTL,world_indices
austria,ATX five Settlement EUR,ATX five Settlement EUR,atx5-settlement,,945372,EUR,ATX5S,world_indices
austria,MSCI Austria,MSCI Austria,msci-austria,,49525,EUR,MSCIAT,world_indices
austria,RTX Energy USD,RTX Energy USD,rtx-energy-usd,,945477,USD,RXNRGUSD,world_indices
austria,RTX Mining & Metals EUR,RTX Mining & Metals EUR,rtx-mining---metals-eur,,945472,EUR,RXMETEUR,world_indices
austria,RTX Mining & Metals RUB,RTX Mining & Metals RUB,rtx-mining---metals-rub,,945473,RUB,RXMETL,world_indices
austria,RTX Mining & Metals USD,RTX Mining & Metals USD,rtx-mining---metals-usd,,945474,USD,RXMETUSD,world_indices
austria,RTX Oil & Gas EUR,RTX Oil & Gas EUR,rtx-oil---gas-eur,,945478,EUR,RXOILEUR,world_indices
austria,RTX Oil & Gas RUB,RTX Oil & Gas RUB,rtx-oil---gas-rub,,945479,RUB,RXOILL,world_indices
austria,RTX Oil & Gas USD,RTX Oil & Gas USD,rtx-oil---gas-usd,,945480,USD,RXOILUSD,world_indices
austria,ATX Distributing,ATX Distributing,atx-distributing,,945396,EUR,ATXDSTB,world_indices
austria,ATX Dividend Points,ATX Dividend Points,atx-div-points,,945392,EUR,ATXD,world_indices
austria,RTX Energy RUB,RTX Energy RUB,rtx-energy-rub,,945476,RUB,RXNRGL,world_indices
austria,ATX Fundamental,ATX Fundamental,atx-fundamental,,945387,EUR,ATXFND,world_indices
austria,ATX NTR,ATX Net Total Return,atx-ntr,,945388,EUR,ATXNTR,world_indices
austria,ATX NTR Leverage x2,ATX Net Total Return Leverage x2,atx-ntr-leverage-x2,,945383,EUR,ATXLV2,world_indices
austria,ATX NTR Leverage x4,ATX Net Total Return Leverage x4,atx-ntr-leverage-x4,,945390,EUR,ATXLV4,world_indices
austria,ATX Settlement,ATX Settlement,atx-settlement,,945371,EUR,ATXS,world_indices
austria,Polish Traded EUR,Polish Traded EUR,polish-traded-eur,,945449,EUR,PTXEUR,world_indices
austria,ATX Top Dividend Distributing,ATX Top Dividend Distributing,atx-top-dividend-distributing,,945385,EUR,ATDDSTB,world_indices
austria,ATX Top Dividend NTR,ATX Top Dividend Net Total Return,atx-top-dividend-ntr,,945393,EUR,ADNR,world_indices
austria,ATX Top Dividend TR,ATX Top Dividend TR,atx-top-dividend-tr,,945394,EUR,ADTR,world_indices
austria,ATX TR,ATX TR,atx-tr,,945384,EUR,ATXTR,world_indices
austria,ATX Global Players,ATX Global Players,atx-global-players,,945397,EUR,ATXGP,world_indices
austria,Bosnian BAM,Bosnian BAM,bosnian-bam,,945492,BAM,BATXBAM,world_indices
austria,RTX Energy EUR,RTX Energy EUR,rtx-energy-eur,,945475,EUR,RXNRGEUR,world_indices
austria,RDX Oil & Gas EUR,RDX Oil & Gas EUR,rdx-oil---gas-eur,,945454,EUR,RDOILEUR,world_indices
austria,ATX,ATX,atx,,1016254,EUR,ATX,world_indices
austria,ATX 5,ATX 5,atx-5,,49519,EUR,ATX5,world_indices
austria,ATX Prime,ATX Prime,atx-prime,,49520,EUR,ATXPRIME,world_indices
austria,FTSE Austria,FTSE Austria,ftse-austria,,28856,EUR,FTWIAUTE,world_indices
austria,Immobilien ATX EUR,Immobilien ATX EUR,immobilien---atx,,49521,EUR,IATX,world_indices
austria,New Europe Blue Chip EUR,New Europe Blue Chip EUR,ntx,,49522,EUR,NTX,world_indices
austria,ATX Basic Industries,ATX Basic Industries,atx-basic-industries,,945386,EUR,ATXBI,world_indices
austria,ATX Consumer Products & Services,ATX Consumer Products & Services,atx-consumer-products---services,,945395,EUR,ATXCPS,world_indices
austria,ATX Financials,ATX Financials,atx-financials,,945382,EUR,ATXFIN,world_indices
austria,RDX Oil & Gas USD,RDX Oil & Gas USD,rdx-oil---gas-usd,,945455,USD,RDOILUSD,world_indices
austria,ATX Industrial Goods & Services,ATX Industrial Goods & Services,atx-industrial-goods---services,,945389,EUR,ATXIGS,world_indices
austria,CECE Health Care,CECE Health Care,cece-health-care,,945406,EUR,CECEHCA,world_indices
austria,CECE Infrastructure,CECE Infrastructure,cece-infrastructure,,945407,EUR,CECEINF,world_indices
austria,CECE Oil & Gas,CECE Oil & Gas,cece-oil---gas,,945415,EUR,CECEOIL,world_indices
austria,CECE Telecom,CECE Telecom,cece-telecom,,945416,EUR,CECETEL,world_indices
austria,CECE TR EUR,CECE TR EUR,cece-tr-eur,,945417,EUR,CECETRE,world_indices
austria,CECE TR USD,CECE TR USD,cece-tr-usd,,945423,USD,CECETRU,world_indices
austria,CEE Real Estate,CEE Real Estate,cee-real-estate,,945431,EUR,CERX,world_indices
austria,RDX Mining & Metals EUR,RDX Mining & Metals EUR,rdx-mining---metals-eur,,945451,EUR,RDMETEUR,world_indices
austria,RDX Mining & Metals USD,RDX Mining & Metals USD,rdx-mining---metals-usd,,945453,USD,RDMETUSD,world_indices
austria,CECE Banking,CECE Banking,cece-banking,,945405,EUR,CECEBNK,world_indices
austria,Bosnian EUR,Bosnian EUR,bosnian-eur,,945493,EUR,BATXEUR,world_indices
austria,ATX Top Dividend,ATX Top Dividend,atx-top-dividend,,945391,EUR,ADPR,world_indices
austria,Bulgarian BGN,Bulgarian BGN,bulgarian-bgn,,945380,BGN,BTXL,world_indices
austria,CECE NTR USD,CECE Net Total Return USD,cece-ntr-usd,,945414,USD,CECENTRU,world_indices
austria,CECE Top Dividend EUR,CECE Top Dividend EUR,cece-top-dividend-eur,,945401,EUR,CDPEUR,world_indices
austria,CECE Top Dividend NTR EUR,CECE Top Dividend Net Total Return in EUR,cece-top-dividend-ntr-eur,,945399,EUR,CDNEUR,world_indices
austria,Bosnian USD,Bosnian USD,bosnian-usd,,945494,USD,BATXUSD,world_indices
austria,CECE Top Dividend TR EUR,CECE Top Dividend TR EUR,cece-top-dividend-tr-eur,,945403,EUR,CDTEUR,world_indices
austria,CECE Top Dividend TR USD,CECE Top Dividend TR USD,cece-top-dividend-tr-usd,,945404,USD,CDTUSD,world_indices
austria,CECE Top Dividend USD,CECE Top Dividend USD,cece-top-dividend-usd,,945402,USD,CDPUSD,world_indices
austria,CEE Responsible Investment Universe,CEE Responsible Investment Universe,cee-responsible-investment-universe,,945421,EUR,CEERIUS,world_indices
austria,Croatian EUR,Croatian EUR,croatian-eq-eur,,945433,EUR,CROXEUR,world_indices
austria,CECE NTR Leverage x4 EUR,CECE Net Total Return Leverage x4 EUR,cece-ntr-leverage-x4-eur,,945410,EUR,CECELV4,world_indices
austria,Croatian HRK,Croatian HRK,croatian-eq,,945435,HRK,CROXL,world_indices
austria,DB Austria VWAP TR,DB Austria VWAP TR,db-austria-vwap-tr,,945373,EUR,ATTRVWAP,world_indices
austria,Double Short ATX,Double Short ATX,double-short-atx,,945483,EUR,SATX2,world_indices
austria,Double Short CECE EUR,Double Short CECE EUR,double-short-cece-eur,,945485,EUR,SCECE2,world_indices
austria,Double Short RDX EUR,Double Short RDX EUR,double-short-rdx-eur,,945488,EUR,SRDX2,world_indices
austria,FTSE AWI Austria EUR,FTSE AWI Austria EUR,fta-austria,,49524,EUR,FWAO,world_indices
austria,Kazakhstan EUR,Kazakhstan EUR,kazakhstan-eur,,945378,EUR,KTXEUR,world_indices
austria,Kazakhstan USD,Kazakhstan USD,kazakhstan-usd,,945379,USD,KTXUSD,world_indices
austria,KTX Local EUR,KTX Local EUR,ktx-local-eur,,945447,EUR,KTXLEUR,world_indices
austria,KTX Local USD,KTX Local USD,ktx-local-usd,,945448,USD,KTXLUSD,world_indices
austria,Croatian USD,Croatian USD,croatian-eq-usd,,945436,USD,CROXUSD,world_indices
austria,CECE NTR Leverage x2 EUR,CECE Net Total Return Leverage x2 EUR,cece-ntr-leverage-x2-eur,,945409,EUR,CECELV2,world_indices
austria,CECE Top Dividend NTR USD,CECE Top Dividend Net Total Return in USD,cece-top-dividend-ntr-usd,,945400,USD,CDNUSD,world_indices
austria,CECE Mid Cap USD,CECE Mid Cap USD,cece-mid-cap-usd,,945413,USD,CECEMUSD,world_indices
austria,Bulgarian EUR,Bulgarian EUR,bulgarian-eur,,945381,EUR,BTXEUR,world_indices
austria,Bulgarian Traded USD,Bulgarian Traded USD,bulgarian-traded-usd,,945398,USD,BTXUSD,world_indices
austria,CECE Composite EUR,CECE Composite EUR,cece-eur,,943733,EUR,CECEEUR,world_indices
austria,CECE Composite USD,CECE Composite USD,cece-benchmark-usd,,945418,USD,CECEUSD,world_indices
austria,CECE NTR EUR,CECE Net Total Return EUR,cece-ntr-eur,,945412,EUR,CECENTRE,world_indices
austria,CECE Dividend Points EUR,CECE Dividend Points EUR,cece-div-point,,945408,EUR,CECEEURD,world_indices
austria,CECE Fundamental USD,CECE Fundamental USD,cece-fundamental-usd,,945434,USD,CFNDUSD,world_indices
austria,CECE Mid Cap EUR,CECE Mid Cap EUR,cece-mid-cap-eur,,945411,EUR,CECEMEUR,world_indices
austria,CECE Fundamental EUR,CECE Fundamental EUR,cece-fundamental-eur,,945432,EUR,CFNDEUR,world_indices
austria,CECE Extended USD,CECE Extended USD,cece-extended-usd,,945420,USD,CECEXUSD,world_indices
austria,CECE Extended EUR,CECE Extended EUR,cece-extended-eur,,945419,EUR,CECEXEUR,world_indices
bahrain,Bahrain All Share,Bahrain All Share,bax,,13518,BHD,BAX,world_indices
bahrain,Banking,Bahrain Banking,bbnk,,13519,BHD,BBNK,world_indices
bahrain,Investment,Bahrain Investment,binv,,13523,BHD,BINV,world_indices
bahrain,Insurance,Bahrain Insurance,bins,,13522,BHD,BINS,world_indices
bahrain,Industries,Bahrain Industries,bind,,13521,BHD,BIND,world_indices
bahrain,Hotels & Tourism,Bahrain Hotels & Tourism,bhtl,,13520,BHD,BHTL,world_indices
bahrain,Services,Bahrain Services,bsvc,,13524,BHD,BSVC,world_indices
bangladesh,DSE 30,Dhaka Stock Exchange 30,dhaka-stock-exchange-30,,989440,BDT,DS30,world_indices
bangladesh,DSE Broad,Dhaka Stock Exchange Broad,dhaka-stock-exchange-broad,,989441,BDT,DSEX,world_indices
bangladesh,DSEX Shariah,DSEX Shariah,dsex-shariah,,989442,BDT,DSES,world_indices
belgium,TR Belgium 30 Years Government Benchmark,Thomson Reuters Belgium 30 Years Government Benchmark,tr-bg-30-y-government,,956838,EUR,TRXVBGGOV30E,global_indices
belgium,TR Belgium 15 Years Government Benchmark,Thomson Reuters Belgium 15 Years Government Benchmark,tr-bg-15-y-government,,956836,EUR,TRXVBGGOV15E,global_indices
belgium,TR Belgium 2 Years Government Benchmark,Thomson Reuters Belgium 2 Years Government Benchmark,tr-bg-2-y-government,,956829,EUR,TRXVBGGOV2E,global_indices
belgium,TR Belgium 3 Years Government Benchmark,Thomson Reuters Belgium 3 Years Government Benchmark,tr-bg-3-y-government,,956826,EUR,TRXVBGGOV3E,global_indices
belgium,TR Belgium 7 Years Government Benchmark,Thomson Reuters Belgium 7 Years Government Benchmark,tr-bg-7-y-government,,956819,EUR,TRXVBGGOV7E,global_indices
belgium,DJ Belgium USD,Dow Jones Belgium USD,dj-belgium-usd,,954217,USD,BEDOWD,global_indices
belgium,TR Belgium 5 Years Government Benchmark,Thomson Reuters Belgium 5 Years Government Benchmark,tr-bg-5-y-government,,956810,EUR,TRXVBGGOV5E,global_indices
belgium,NQ Belgium Basic Materials,NASDAQ Belgium Basic Materials,nq-belgium-basic-materials,,957229,USD,NQBE1000,global_indices
belgium,DJ Belgium,Dow Jones Belgium,dj-belgium,,954216,EUR,BEDOW,global_indices
belgium,MSCI Belgium,MSCI Belgium,msci-belgium,,942896,EUR,MIBE00000PEU,global_indices
belgium,BNY Belgium Classic ADR,BNY Mellon Belgium Classic ADR,bny-belgium-adr,,955992,USD,BKCBE,global_indices
belgium,TR Belgium 10 Years Government Benchmark,Thomson Reuters Belgium 10 Years Government Benchmark,tr-bg-10-y-government,,956811,EUR,TRXVBGGOV10E,global_indices
belgium,BNY Belgium Classic ADR TR,BNY Mellon Belgium Classic ADR TR,bny-belgium-adr-tr,,956011,USD,BKCBETR,global_indices
belgium,Industrials NR,BEL Industrials Net Return,bel-industrials,,14851,EUR,BEIN,world_indices
belgium,Consumer Goods NR,BEL Consumer Goods Net Return,bel-consumer-goods,,14841,EUR,BECG,world_indices
belgium,FTSE Belgium EUR,FTSE Belgium EUR,ftse-belgium-lux,,28850,EUR,FTWIBELE,world_indices
belgium,BEL Small Total Return,BEL Small Total Return,bel-small-nr,,14834,EUR,BELSC,world_indices
belgium,BEL Small GR,BEL Small GR,bel-small-gr,,14832,EUR,BELSG,world_indices
belgium,BEL Mid Total Return,BEL Mid Total Return,bel-mid-nr,,14835,EUR,BELMC,world_indices
belgium,BEL Mid GR,BEL Mid GR,bel-mid-gr,,14833,EUR,BELMG,world_indices
belgium,BEL Continuous Stocks Net Return,BEL Continuous Stocks Net Return,brussels-forward-domestic-return,,49515,EUR,BFWD,world_indices
belgium,BEL All Share Net Return,BEL All Share Net Return,brussels-total-return,,49516,EUR,BCSH,world_indices
belgium,BEL All Share,BEL All Share,brussels-spot-market-price,,49517,EUR,BSPT,world_indices
belgium,ABI5L,ABI5L,abi5l,,1121150,HUF,ABI5L,world_indices
belgium,BEL Small,BEL Small,bel-small,,14837,EUR,BELS,world_indices
belgium,BEL 20 X5 Leverage NR,BEL 20 X5 Leverage NR,bel-20-x5-leverage-nr,,1121714,EUR,BEL5L,world_indices
belgium,BEL 20 Net Return,BEL 20 Net Return,bel-20-private,,49514,EUR,BFXP,world_indices
belgium,BEL 20,BEL 20,bel-20,,14601,EUR,BFX,world_indices
belgium,Basic Materials NR,BEL Basic Materials Net Return,bel-basic-materials,,14840,EUR,BEBM,world_indices
belgium,BEL Mid,BEL Mid,bel-mid,,14836,EUR,BELM,world_indices
belgium,Financials NR,BEL Financials Net Return,bel-financials,,14845,EUR,BEFIN,world_indices
belgium,Health Care NR,BEL Health Care Net Return,bel-health-care,,14849,EUR,BEHC,world_indices
belgium,Consumer Services NR,BEL Consumer Services Net Return,bel-consumer-services,,14844,EUR,BECS,world_indices
belgium,Telecommunications NR,BEL Telecommunications Net Return,bel-telecommunications,,14857,EUR,BETEL,world_indices
belgium,Utilities NR,BEL Utilities Net Return,bel-utilities,,14860,EUR,BEUT,world_indices
belgium,BEL 20 GR,BEL 20 Gross Return,bel-20-institutional,,49513,EUR,BFXI,world_indices
belgium,Technology NR,BEL Technology Net Return,bel-technology,,14856,EUR,BETEC,world_indices
bosnia,BIRS,BIRS,birs,,945507,BAM,BIRS1,world_indices
bosnia,Sarajevo 10,Sarajevo 10,sarajevo-10,,945505,BAM,SASX10,world_indices
bosnia,Bosnian Investment Funds,Bosnian Investment Funds,bosnian-investment-funds,,945504,BAM,BIFX,world_indices
bosnia,ERS 10,ERS 10,ers-10,,945508,BAM,ERS10,world_indices
bosnia,Sarajevo 30,Sarajevo 30,sarajevo-30,,945506,BAM,SASX30,world_indices
botswana,Botswana SE LAS,Botswana SE LAS,botswana-se-las,,41114,BWP,LASIBT,world_indices
botswana,Botswana SE FRS,Botswana SE FRS,botswana-se-frs,,41113,BWP,FRSIBT,world_indices
botswana,BSE Foreign Company,BSE Foreign Company,bse-foreign-company,,41116,BWP,FCIBT,world_indices
botswana,BSE Domestic Company,BSE Domestic Company,bse-domestic-company,,41115,BWP,DCIBT,world_indices
botswana,Botswana SE DFS,Botswana SE DFS,botswana-se-dfs,,41112,BWP,DFSIBT,world_indices
brazil,MSCI Brazil Net USD,MSCI Brazil Net USD,msci-brazil-net-usd,,951290,USD,MIBR00000NUS,global_indices
brazil,DJ Brazil,Dow Jones Brazil,dj-brazil,,954219,BRL,BRDOW,global_indices
brazil,TR Brazil 50,Thomson Reuters Brazil 50,thomson-reuters-brazil-50,,941631,BRL,TRX50BRP,global_indices
brazil,MSCI Brazil Price USD,MSCI Brazil Price USD,msci-brazil-price-usd,,951405,USD,MSCIBR,global_indices
brazil,DJ Brazil Titans 20 ADR,Dow Jones Brazil Titans 20 ADR,dj-brazil-titans-20-adr,,954218,USD,BR20,global_indices
brazil,BNY Mellon Brazil ADR,BNY Mellon Brazil ADR,bny-brazil-adr,,955977,USD,BKBR,global_indices
brazil,BNY Mellon Brazil ADR TR,BNY Mellon Brazil ADR Total Return,bny-brazil-adr-tr,,956031,USD,BKBRT,global_indices
brazil,BNY Mellon Brazil Classic ADR,BNY Mellon Brazil Classic ADR,bny-brazil-classic-adr,,956032,USD,BKCBR,global_indices
brazil,BNY Mellon Brazil Classic ADR TR,BNY Mellon Brazil Classic ADR Total Return,bny-brazil-classic-adr-tr,,956131,USD,BKCBRT,global_indices
brazil,FTSE RAFI Brazil 50,FTSE RAFI Brazil 50,ftse-rafi-brazil-50,,961437,BRL,FTFRBR5,global_indices
brazil,MSCI Brazil 10 40,MSCI Brazil 10 40,msci-brazil-10-40,,943097,USD,MIBR00005PUS,global_indices
brazil,DJ BRIC Brazil 15 Capped NTR,DJ BRIC Brazil 15 Capped NTR,dj-bric-brazil-15-capped-ntr,,943736,USD,B15BDRCN,global_indices
brazil,DJ BRIC Brazil 15 USD,Dow Jones BRIC Brazil 15 USD,dj-bric-brazil-15-usd,,954205,USD,B50BRD,global_indices
brazil,DJ BRIC Brazil 15 EUR,Dow Jones BRIC Brazil 15 EUR,dj-bric-brazil-15-eur,,954206,EUR,B50BRE,global_indices
brazil,FTSE Brazil Infrastructure Extended,FTSE Brazil Infrastructure Extended,ftse-brazil-infrastructure-extended,,961470,USD,FTFTBRXX,global_indices
brazil,MSCI Brazil Gross,MSCI International Brazil Gross Real time,msci-brazil-gross,,985448,USD,MIBR00000GUS,global_indices
brazil,DJ Brazil Titans 20 ADR TR,DJ Brazil Titans 20 ADR TR,dj-brazil-titans-20-adr-tr,,996614,USD,BR20T,global_indices
brazil,MSCI Brazil 25-50 Price,MSCI Brazil 25-50 Price,msci-brazil-20-50-price,,997938,USD,MIBR00002PUS,global_indices
brazil,MSCI Brazil 20-50 Gross Return,MSCI Brazil 20-50 Gross Return,msci-brazil-20-50-gross-return,,997939,USD,MIBR00002GUS,global_indices
brazil,MSCI Brazil 25-50 Net Return,MSCI Brazil 25-50 Net Return,msci-brazil-25-50-net-return,,1010830,USD,MIBR00002NUS,global_indices
brazil,FTSE Brazil Infrastructure Extended USD PR,FTSE Brazil Infrastructure Extended USD PR,brazil-infra-extend-usd-pr,,1050699,USD,FTFTBRXXU,global_indices
brazil,FTSE Brazil Infrastructure Extended Total Return,FTSE Brazil Infrastructure Extended Total Return,brazil-infra-extended-tr,,1050703,USD,TRIFTBRXX,global_indices
brazil,FTSE Brazil Infrastructure Extended Net Tax Total,FTSE Brazil Infrastructure Extended Net Tax Total Return,brazil-infra-extended-net-tax-tr,,1050704,USD,TRIFTBRXXN,global_indices
brazil,FTSE Brazil Infrastructure Extended Net Tax USD TR,FTSE Brazil Infrastructure Extended Net Tax USD TR,brazil-infra-extended-net-tax-usdtr,,1050705,USD,TFTFTBRXXNU,global_indices
brazil,DJ BRIC Brazil 15 DR,Dow Jones BRIC Brazil 15 DR,dj-bric-brazil-15-dr,,954200,USD,B15BDRD,global_indices
brazil,MSCI Brazil,MSCI Brazil,msci-brazil,,942893,USD,MIBR00000PUS,global_indices
brazil,BM&FBOVESPA Unsponsored BDRX,BM&FBOVESPA Unsponsored BDRX,bm-fbovespa-unsponsored-bdrx,,40900,BRL,BDRX,world_indices
brazil,Small Cap Index,Small Cap Index,small-cap-index,,17925,BRL,SMLL,world_indices
brazil,Tag Along,Bovespa Tag Along,tag-along-index,,17937,BRL,ITAG,world_indices
brazil,Brazil broad-Based,Brazil broad-Based,brazil-broad-based,,17923,BRL,IBRA,world_indices
brazil,Brazil Index,Brazil Index,brazil-index,,17922,BRL,IBRX,world_indices
brazil,Mid-Large Cap Index,Mid-Large Cap Index,mid-large-cap-index,,17924,BRL,MLCX,world_indices
brazil,Public Utilities,Public Utilities,public-utilities,,17933,BRL,UTIL,world_indices
brazil,BM&FBOVESPA Real Estate IFIX,BM&FBOVESPA Real Estate IFIX,bm-fbovespa-real-estate-ifix,,40899,BRL,IFIX,world_indices
brazil,Financials,Financials,financials,,17931,BRL,IFNC,world_indices
brazil,Carbon Efficient,Carbon Efficient,carbon-efficient,,17936,BRL,ICO2,world_indices
brazil,Corporate Governance IGCNM,Corporate Governance IGCNM,corporate-governance-igcnm,,40898,BRL,IGCNM,world_indices
brazil,Bovespa Dividend,Bovespa Dividend,bovespa-dividend,,49631,BRL,DIVI,world_indices
